cert_validity_days,issuer_trusted,domain_mismatch,self_signed,weak_cipher,expired,key_size,is_suspicious
139,1,0,0,0,0,2048,0
125,1,0,0,1,0,4096,0
72,1,1,0,1,1,1024,1
378,1,0,0,0,0,4096,0
468,1,0,0,0,0,4096,0
66,0,1,0,1,1,1024,1
68,1,1,1,0,1,2048,1
418,1,0,0,0,0,4096,0
310,1,0,1,0,0,4096,0
656,1,0,0,0,0,2048,0
78,1,1,1,1,1,2048,1
40,0,1,1,1,0,1024,1
495,1,0,0,0,0,2048,0
499,1,0,0,0,0,2048,0
3,1,1,0,1,1,1024,1
573,1,0,0,0,0,2048,0
197,1,0,0,0,0,2048,0
40,0,1,0,1,1,1024,1
514,1,0,0,0,0,4096,0
536,1,0,1,0,0,2048,0
157,1,0,1,0,0,2048,0
155,1,0,0,1,0,2048,0
30,1,1,1,1,0,1024,1
729,1,0,0,0,0,2048,0
35,1,1,1,0,1,1024,1
593,1,0,0,0,0,2048,0
410,1,0,0,0,0,2048,0
669,1,0,0,0,0,2048,0
536,1,0,0,0,0,2048,0
663,1,0,0,0,0,2048,0
299,1,0,0,0,0,2048,0
459,1,0,0,1,0,2048,0
653,1,0,0,0,0,2048,0
717,1,0,0,0,0,4096,0
547,1,0,0,0,0,2048,0
666,1,0,0,0,0,2048,0
252,1,0,0,0,0,2048,0
421,1,0,0,0,0,2048,0
439,1,0,1,0,0,2048,0
557,1,0,0,0,0,2048,0
515,1,0,0,0,0,2048,0
47,1,0,1,1,1,1024,1
14,1,1,1,1,1,2048,1
344,1,0,0,0,0,4096,0
447,0,0,0,0,0,2048,0
4,1,0,0,1,0,1024,1
202,1,0,0,0,0,2048,0
12,0,1,0,1,0,1024,1
2,1,1,1,1,0,1024,1
17,1,0,1,0,0,1024,1
260,1,0,0,0,0,2048,0
219,1,0,0,0,0,2048,0
442,1,0,1,0,0,2048,0
292,1,0,0,0,0,2048,0
315,0,0,0,0,0,2048,0
169,1,0,0,0,0,2048,0
399,1,0,0,1,0,4096,0
85,1,1,1,1,1,1024,1
653,1,0,0,0,0,2048,0
85,0,0,0,1,1,1024,1
60,0,1,1,0,0,2048,1
524,1,0,0,0,0,2048,0
627,1,0,0,0,0,2048,0
73,1,1,1,0,1,1024,1
535,1,0,0,0,0,2048,0
406,1,0,0,0,0,2048,0
503,1,0,0,0,0,2048,0
184,1,0,0,0,0,2048,0
314,1,0,0,1,0,4096,0
642,1,0,0,0,0,2048,0
155,0,0,0,0,0,4096,0
486,1,0,0,0,0,4096,0
299,1,0,0,0,0,4096,0
563,0,0,0,0,0,4096,0
660,1,0,0,0,0,4096,0
59,0,0,0,1,0,2048,1
269,1,0,0,0,0,2048,0
613,1,0,0,1,0,2048,0
548,1,0,0,0,0,2048,0
157,1,0,0,1,0,4096,0
418,1,0,0,0,0,4096,0
43,0,1,1,1,1,2048,1
564,0,0,0,0,0,2048,0
40,0,0,0,0,0,1024,1
104,1,0,0,0,0,2048,0
131,1,0,0,0,0,2048,0
632,1,0,0,0,0,4096,0
20,0,1,1,1,1,1024,1
622,1,0,0,0,0,2048,0
333,1,0,0,0,0,4096,0
701,1,0,0,0,0,2048,0
656,1,0,0,0,0,4096,0
687,1,0,0,0,0,2048,0
263,1,0,0,0,0,2048,0
623,1,0,0,0,0,2048,0
598,1,0,1,0,0,4096,0
333,0,0,0,0,0,4096,0
23,0,1,0,1,0,1024,1
79,1,1,1,1,1,1024,1
36,1,1,1,0,1,1024,1
166,1,0,0,0,0,4096,0
107,1,0,0,0,0,2048,0
623,1,0,0,0,0,4096,0
273,1,0,0,0,0,2048,0
639,1,0,0,0,0,2048,0
370,1,0,0,1,0,2048,0
377,1,0,0,0,0,4096,0
614,1,0,0,0,0,2048,0
43,0,1,0,1,0,2048,1
356,1,0,0,0,0,2048,0
698,1,0,0,0,0,2048,0
446,1,0,0,0,0,2048,0
90,1,0,0,0,0,2048,0
116,1,0,0,0,0,2048,0
25,0,1,0,1,1,2048,1
78,1,1,0,1,0,1024,1
488,1,0,0,0,0,4096,0
29,0,1,1,1,1,2048,1
34,0,0,1,1,1,1024,1
86,0,1,1,1,0,1024,1
14,1,1,0,1,1,2048,1
120,1,0,0,0,0,2048,0
701,1,0,0,0,0,2048,0
391,1,0,0,0,0,2048,0
346,1,0,0,0,0,2048,0
43,0,1,1,0,0,1024,1
98,1,0,0,0,0,2048,0
94,1,0,0,0,0,4096,0
61,1,1,1,1,0,1024,1
16,0,1,1,0,0,1024,1
59,1,1,0,1,0,2048,1
582,1,0,0,0,0,2048,0
495,1,0,0,0,0,4096,0
192,1,0,0,0,0,2048,0
149,1,0,0,0,0,2048,0
175,1,0,0,0,0,2048,0
461,1,0,0,0,0,2048,0
89,0,1,1,1,1,1024,1
291,1,0,0,0,0,2048,0
691,1,0,0,0,0,2048,0
178,1,0,0,0,0,2048,0
526,1,0,0,0,0,2048,0
209,1,0,0,0,0,4096,0
18,1,1,1,1,0,2048,1
488,1,0,0,0,0,2048,0
87,1,0,1,0,0,2048,1
141,1,0,0,0,0,2048,0
39,1,1,0,0,0,2048,1
569,1,0,0,0,0,2048,0
676,1,0,1,0,0,2048,0
319,1,0,0,0,0,2048,0
77,0,1,1,1,1,2048,1
219,1,0,0,0,0,2048,0
144,1,0,0,0,0,2048,0
41,0,1,1,1,0,2048,1
9,1,0,1,1,1,2048,1
158,0,0,0,0,0,2048,0
388,0,0,0,0,0,2048,0
618,0,0,0,0,0,2048,0
443,1,0,0,0,0,2048,0
717,1,0,0,0,0,2048,0
72,0,0,1,0,0,1024,1
39,0,1,1,1,0,1024,1
205,1,0,0,0,0,2048,0
631,1,0,0,0,0,2048,0
412,1,0,0,0,0,4096,0
55,0,1,0,1,0,2048,1
33,0,1,1,1,0,1024,1
318,1,0,0,0,0,2048,0
19,0,1,1,1,0,1024,1
94,1,0,1,0,0,2048,0
117,1,0,0,0,0,2048,0
453,1,0,0,0,0,2048,0
551,1,0,0,0,0,2048,0
320,0,0,0,0,0,2048,0
484,0,0,0,0,0,2048,0
360,1,0,0,0,0,2048,0
83,0,1,1,0,0,1024,1
472,1,0,0,0,0,2048,0
647,1,0,0,0,0,2048,0
117,1,0,0,0,0,2048,0
608,1,0,1,0,0,4096,0
288,1,0,0,0,0,4096,0
695,1,0,0,0,0,2048,0
171,1,0,0,0,0,2048,0
177,1,0,0,0,0,2048,0
479,1,0,0,0,0,2048,0
669,1,0,1,0,0,2048,0
540,1,0,0,0,0,2048,0
522,1,0,0,0,0,2048,0
463,1,0,0,1,0,2048,0
58,1,1,1,1,0,1024,1
276,1,0,0,1,0,2048,0
479,1,0,0,0,0,4096,0
76,1,0,0,0,1,1024,1
197,1,0,0,0,0,2048,0
639,1,0,0,0,0,2048,0
26,1,0,1,1,0,1024,1
18,1,1,0,1,1,1024,1
42,0,0,0,1,1,1024,1
137,1,0,0,1,0,2048,0
459,1,0,0,0,0,2048,0
103,1,0,0,0,0,2048,0
701,1,0,0,0,0,2048,0
276,1,0,0,0,0,2048,0
613,1,0,0,0,0,2048,0
22,0,0,1,0,1,1024,1
430,1,0,0,0,0,2048,0
417,1,0,0,0,0,2048,0
723,1,0,0,0,0,4096,0
696,1,0,0,0,0,2048,0
114,1,0,0,0,0,2048,0
618,1,0,0,0,0,2048,0
515,1,0,0,0,0,2048,0
118,1,0,0,0,0,2048,0
73,0,1,1,0,1,2048,1
88,0,0,1,1,0,1024,1
673,1,0,0,0,0,4096,0
359,1,0,0,0,0,2048,0
80,0,0,0,1,0,1024,1
63,1,0,1,0,1,1024,1
164,1,0,0,1,0,2048,0
191,1,0,0,0,0,2048,0
621,1,0,1,0,0,4096,0
26,0,0,1,1,1,2048,1
49,0,1,0,1,0,2048,1
93,1,0,0,0,0,2048,0
45,0,0,1,1,1,1024,1
484,1,0,0,0,0,2048,0
79,0,1,1,0,1,2048,1
256,1,0,0,0,0,2048,0
65,1,1,1,1,0,2048,1
207,1,0,0,0,0,2048,0
601,1,0,0,0,0,2048,0
701,0,0,0,0,0,4096,0
70,1,1,0,1,1,2048,1
28,0,0,0,1,1,1024,1
45,1,1,1,0,1,1024,1
26,0,1,1,0,0,2048,1
127,1,0,0,0,0,2048,0
552,1,0,0,0,0,2048,0
520,1,0,0,0,0,2048,0
193,1,0,0,0,0,4096,0
282,1,0,1,0,0,2048,0
339,1,0,0,0,0,2048,0
102,1,0,0,0,0,2048,0
656,1,0,0,0,0,2048,0
686,1,0,0,1,0,2048,0
710,1,0,0,0,0,2048,0
30,1,0,0,1,0,2048,1
82,0,1,1,0,0,1024,1
3,0,0,1,1,0,2048,1
660,1,0,0,0,0,4096,0
527,1,0,0,0,0,2048,0
30,1,1,1,1,1,2048,1
361,1,0,0,0,0,2048,0
103,1,0,0,0,0,2048,0
460,1,0,0,0,0,2048,0
201,0,0,0,1,0,2048,0
468,1,0,0,0,0,2048,0
403,1,0,0,0,0,4096,0
504,1,0,0,0,0,2048,0
574,1,0,0,0,0,2048,0
258,1,0,0,0,0,2048,0
60,0,0,1,1,1,1024,1
355,1,0,0,0,0,2048,0
332,1,0,0,0,0,2048,0
18,1,1,0,1,0,1024,1
416,1,0,0,0,0,2048,0
619,1,0,0,0,0,2048,0
684,1,0,0,1,0,2048,0
431,1,0,0,0,0,2048,0
643,1,0,0,0,0,2048,0
75,1,0,0,1,1,1024,1
469,1,0,0,0,0,2048,0
621,1,0,0,0,0,2048,0
470,1,0,0,0,0,2048,0
131,1,0,0,0,0,2048,0
434,0,0,0,0,0,2048,0
688,1,0,0,0,0,2048,0
350,1,0,0,0,0,2048,0
395,1,0,0,0,0,2048,0
329,1,0,0,0,0,2048,0
402,1,0,0,1,0,2048,0
55,1,1,0,1,1,1024,1
222,1,0,1,0,0,2048,0
140,1,0,0,0,0,2048,0
707,1,0,0,0,0,2048,0
481,1,0,0,0,0,4096,0
612,1,0,0,0,0,2048,0
597,1,0,0,1,0,2048,0
46,0,1,1,1,1,2048,1
34,1,1,1,1,1,1024,1
185,1,0,0,0,0,2048,0
195,1,0,0,1,0,2048,0
20,0,0,0,0,0,2048,1
40,0,1,0,1,1,1024,1
58,0,0,1,1,1,1024,1
577,1,0,0,0,0,2048,0
604,1,0,0,0,0,2048,0
150,1,0,0,1,0,4096,0
505,1,0,0,0,0,4096,0
383,1,0,0,0,0,4096,0
391,0,0,0,0,0,2048,0
9,0,1,1,1,0,1024,1
130,1,0,0,0,0,4096,0
79,1,1,0,0,1,2048,1
498,1,0,0,0,0,2048,0
711,1,0,0,1,0,2048,0
386,1,0,0,0,0,2048,0
32,1,1,1,1,0,1024,1
146,1,0,0,0,0,2048,0
724,1,0,0,0,0,2048,0
38,0,1,1,1,0,1024,1
687,1,0,0,0,0,4096,0
265,1,0,0,0,0,4096,0
152,1,0,0,0,0,2048,0
640,1,0,1,0,0,2048,0
227,1,0,0,0,0,2048,0
543,1,0,0,1,0,4096,0
538,0,0,0,0,0,2048,0
315,1,0,0,0,0,2048,0
532,1,0,0,0,0,2048,0
295,1,0,0,0,0,2048,0
116,1,0,0,0,0,4096,0
546,1,0,0,1,0,2048,0
196,1,0,0,0,0,2048,0
533,1,0,0,1,0,2048,0
125,1,0,0,0,0,4096,0
2,1,0,1,0,0,1024,1
244,1,0,0,0,0,2048,0
52,1,1,0,0,1,1024,1
45,0,1,1,0,0,2048,1
636,1,0,0,0,0,2048,0
509,1,0,0,1,0,4096,0
273,1,0,0,0,0,2048,0
81,0,1,0,1,0,1024,1
326,1,0,0,0,0,4096,0
598,1,0,0,1,0,4096,0
530,1,0,0,0,0,2048,0
51,0,0,0,1,1,1024,1
35,0,1,1,1,0,1024,1
624,1,0,0,0,0,2048,0
464,1,0,0,0,0,2048,0
664,1,0,0,0,0,2048,0
415,1,0,0,0,0,2048,0
13,0,0,1,1,0,1024,1
239,1,0,0,1,0,2048,0
681,1,0,0,0,0,2048,0
579,1,0,0,0,0,2048,0
2,0,1,1,1,0,2048,1
58,0,0,1,1,1,2048,1
640,1,0,0,0,0,4096,0
72,1,1,0,1,1,2048,1
548,1,0,0,0,0,2048,0
291,1,0,0,0,0,4096,0
512,1,0,0,0,0,2048,0
369,1,0,0,0,0,4096,0
511,1,0,0,0,0,2048,0
79,0,0,1,1,1,1024,1
554,1,0,0,0,0,2048,0
444,1,0,0,0,0,4096,0
671,1,0,0,0,0,2048,0
467,1,0,0,1,0,2048,0
47,0,1,0,1,1,1024,1
169,1,0,0,0,0,2048,0
646,1,0,0,0,0,2048,0
55,0,1,1,1,1,2048,1
569,1,0,0,0,0,2048,0
243,1,0,0,0,0,2048,0
498,1,0,0,0,0,2048,0
120,1,0,0,0,0,2048,0
9,0,1,1,1,0,1024,1
37,0,1,1,1,0,1024,1
592,1,0,0,0,0,2048,0
57,0,0,1,0,0,2048,1
412,1,0,0,0,0,2048,0
421,1,0,0,0,0,2048,0
332,1,0,0,0,0,2048,0
641,1,0,0,0,0,2048,0
519,1,0,0,0,0,4096,0
271,1,0,0,0,0,2048,0
35,1,1,1,1,0,2048,1
465,1,0,0,0,0,2048,0
170,1,0,0,0,0,2048,0
639,1,0,0,0,0,2048,0
509,1,0,0,0,0,2048,0
556,1,0,0,0,0,4096,0
517,1,0,0,0,0,2048,0
84,0,1,1,0,0,1024,1
411,1,0,0,1,0,2048,0
631,1,0,0,0,0,4096,0
584,1,0,0,0,0,2048,0
355,1,0,0,0,0,2048,0
316,1,0,0,0,0,2048,0
143,1,0,0,0,0,4096,0
698,1,0,0,0,0,4096,0
93,1,0,0,0,0,4096,0
528,1,0,0,0,0,2048,0
399,0,0,0,0,0,2048,0
692,1,0,0,0,0,2048,0
79,1,0,1,1,1,1024,1
409,1,0,0,0,0,2048,0
69,1,1,0,0,0,2048,1
693,1,0,0,1,0,4096,0
54,1,1,1,1,0,2048,1
323,1,0,0,0,0,2048,0
426,1,0,0,0,0,2048,0
660,1,0,0,0,0,2048,0
36,0,1,0,1,1,1024,1
527,1,0,0,0,0,2048,0
645,1,0,0,0,0,2048,0
269,1,0,0,0,0,2048,0
50,1,0,0,1,0,2048,1
702,1,0,0,0,0,2048,0
72,1,0,0,1,0,2048,1
144,1,0,0,0,0,2048,0
166,1,0,0,0,0,2048,0
385,1,0,0,0,0,2048,0
86,0,1,1,1,0,2048,1
366,1,0,0,0,0,4096,0
22,0,0,1,1,0,2048,1
355,1,0,0,1,0,2048,0
132,1,0,0,0,0,2048,0
450,1,0,0,1,0,2048,0
317,1,0,0,0,0,2048,0
50,0,1,0,0,0,1024,1
59,0,1,0,1,1,1024,1
69,1,0,1,1,1,2048,1
396,1,0,0,0,0,2048,0
657,1,0,0,1,0,4096,0
123,1,0,0,0,0,2048,0
7,1,1,1,1,0,2048,1
483,1,0,0,0,0,2048,0
240,1,0,0,0,0,2048,0
719,1,0,0,0,0,2048,0
473,1,0,1,0,0,2048,0
24,0,1,1,1,0,1024,1
683,1,0,0,0,0,2048,0
103,1,0,0,0,0,2048,0
170,1,0,0,0,0,2048,0
296,1,0,0,0,0,4096,0
293,1,0,0,0,0,2048,0
468,1,0,0,0,0,4096,0
27,0,1,1,1,1,2048,1
73,0,1,1,1,0,1024,1
703,1,0,0,0,0,4096,0
251,1,0,0,0,0,2048,0
74,1,1,0,1,1,1024,1
233,1,0,0,0,0,2048,0
193,1,0,0,1,0,2048,0
471,1,0,0,0,0,2048,0
544,0,0,0,0,0,2048,0
506,1,0,0,0,0,2048,0
27,0,1,0,1,1,1024,1
260,1,0,0,0,0,2048,0
665,1,0,0,0,0,2048,0
672,0,0,0,0,0,2048,0
363,1,0,0,0,0,2048,0
541,1,0,0,0,0,2048,0
7,0,1,0,1,1,2048,1
83,0,1,0,0,1,2048,1
406,1,0,0,0,0,4096,0
84,0,0,0,1,1,1024,1
44,0,1,0,1,1,1024,1
39,0,1,0,1,1,1024,1
426,1,0,1,0,0,2048,0
585,0,0,0,1,0,2048,0
451,1,0,0,0,0,2048,0
521,1,0,0,0,0,2048,0
609,1,0,0,1,0,2048,0
495,1,0,0,0,0,2048,0
86,0,0,0,1,0,2048,1
81,0,0,1,1,1,1024,1
86,0,1,1,0,1,1024,1
696,1,0,0,0,0,2048,0
303,1,0,0,0,0,2048,0
665,0,0,0,0,0,4096,0
154,1,0,0,0,0,2048,0
359,1,0,1,0,0,4096,0
626,1,0,0,0,0,2048,0
189,1,0,0,0,0,2048,0
2,0,0,1,1,0,1024,1
220,1,0,0,0,0,2048,0
478,1,0,0,1,0,4096,0
410,1,0,0,0,0,2048,0
527,1,0,0,0,0,2048,0
108,1,0,0,0,0,2048,0
314,1,0,0,0,0,2048,0
707,1,0,0,0,0,2048,0
655,1,0,0,0,0,2048,0
549,0,0,0,1,0,2048,0
483,1,0,0,0,0,2048,0
315,1,0,0,0,0,2048,0
3,0,1,1,1,0,1024,1
519,1,0,0,0,0,2048,0
104,1,0,0,0,0,2048,0
649,1,0,0,0,0,2048,0
62,0,0,0,1,1,2048,1
48,0,1,0,1,0,2048,1
444,1,0,0,0,0,2048,0
546,1,0,0,0,0,2048,0
19,0,1,1,1,0,2048,1
285,1,0,0,0,0,2048,0
204,1,0,0,0,0,4096,0
506,1,0,0,0,0,2048,0
47,0,0,1,1,0,2048,1
50,0,0,1,1,0,1024,1
125,1,0,1,0,0,2048,0
331,1,0,0,0,0,2048,0
152,1,0,1,0,0,2048,0
598,1,0,0,0,0,2048,0
14,0,1,1,0,0,2048,1
182,1,0,1,0,0,4096,0
94,1,0,0,0,0,2048,0
527,1,0,1,1,0,2048,0
255,1,0,0,0,0,2048,0
535,1,0,0,0,0,2048,0
114,1,0,0,0,0,4096,0
597,1,0,0,0,0,2048,0
187,1,0,0,0,0,2048,0
357,1,0,0,0,0,2048,0
482,1,0,0,0,0,4096,0
685,1,0,0,0,0,4096,0
10,1,0,0,1,1,1024,1
88,0,0,0,0,0,2048,1
34,0,1,1,1,1,1024,1
144,1,0,0,0,0,2048,0
27,0,1,0,1,1,1024,1
141,1,0,0,1,0,2048,0
582,1,0,0,0,0,4096,0
387,1,0,0,0,0,2048,0
488,1,0,0,1,0,4096,0
680,1,0,0,1,0,2048,0
107,1,0,0,0,0,2048,0
708,1,0,1,0,0,2048,0
648,1,0,0,0,0,4096,0
335,1,0,0,0,0,4096,0
592,1,0,0,0,0,2048,0
178,0,0,0,1,0,2048,0
57,0,0,1,1,0,2048,1
51,0,1,1,1,1,1024,1
579,1,0,0,0,0,2048,0
102,1,0,0,0,0,4096,0
404,1,0,0,0,0,2048,0
52,1,1,1,0,1,2048,1
332,1,0,0,1,0,2048,0
596,1,0,0,0,0,2048,0
132,1,0,0,0,0,2048,0
419,1,0,0,0,0,2048,0
680,1,0,0,0,0,2048,0
8,0,1,1,1,1,1024,1
702,1,0,0,0,0,2048,0
251,1,0,0,0,0,2048,0
70,0,1,0,0,0,1024,1
44,0,0,1,0,0,1024,1
322,0,0,0,1,0,2048,0
200,1,0,0,0,0,2048,0
321,1,0,0,0,0,2048,0
86,1,1,1,1,0,1024,1
687,1,0,0,0,0,2048,0
74,0,1,1,0,0,2048,1
649,1,0,0,0,0,2048,0
555,1,0,0,0,0,2048,0
166,1,0,0,0,0,2048,0
579,0,0,0,0,0,2048,0
206,1,0,0,0,0,4096,0
523,1,0,0,0,0,2048,0
108,1,0,0,0,0,2048,0
53,0,0,0,1,1,2048,1
285,1,0,0,0,0,2048,0
708,1,0,0,0,0,2048,0
540,1,0,0,0,0,2048,0
514,1,0,0,0,0,2048,0
483,1,0,0,0,0,2048,0
373,1,0,1,0,0,2048,0
53,0,0,1,1,1,1024,1
384,0,0,0,0,0,2048,0
340,1,0,0,0,0,2048,0
727,1,0,0,0,0,2048,0
428,1,0,0,0,0,2048,0
707,1,0,0,0,0,2048,0
81,1,0,1,1,0,2048,1
65,0,1,1,1,1,1024,1
711,1,0,0,0,0,4096,0
317,1,0,0,0,0,2048,0
722,1,0,0,0,0,2048,0
708,1,0,0,0,0,2048,0
112,1,0,0,0,0,2048,0
416,1,0,0,0,0,2048,0
243,1,0,0,0,0,2048,0
708,1,0,0,0,0,4096,0
235,0,0,1,0,0,2048,0
341,1,0,0,1,0,2048,0
391,1,0,0,0,0,2048,0
159,1,0,0,0,0,2048,0
15,1,1,1,1,1,2048,1
182,1,0,0,0,0,2048,0
252,1,0,0,0,0,2048,0
170,1,0,0,0,0,2048,0
77,0,1,1,1,0,2048,1
152,1,0,0,0,0,2048,0
701,1,0,0,0,0,2048,0
525,1,0,0,0,0,4096,0
137,1,0,0,0,0,4096,0
64,1,0,0,1,0,2048,1
163,1,0,0,1,0,2048,0
3,0,1,0,1,0,2048,1
9,1,1,1,0,0,2048,1
75,0,1,0,1,0,2048,1
355,1,0,0,0,0,2048,0
345,1,0,0,0,0,2048,0
128,1,0,0,0,0,2048,0
42,1,1,0,1,0,2048,1
117,1,0,0,0,0,2048,0
207,1,0,0,0,0,2048,0
459,1,0,0,0,0,2048,0
298,1,0,0,0,0,2048,0
21,0,1,0,1,0,1024,1
666,1,0,0,0,0,2048,0
22,0,1,1,1,1,1024,1
647,1,0,0,0,0,2048,0
63,1,1,1,1,0,2048,1
482,0,0,0,0,0,4096,0
533,1,0,0,0,0,2048,0
64,0,1,1,0,0,2048,1
287,1,0,0,0,0,2048,0
40,0,0,0,0,0,2048,1
534,1,0,0,0,0,4096,0
659,0,0,0,0,0,2048,0
671,1,0,1,0,0,4096,0
694,1,0,0,0,0,2048,0
706,1,0,0,0,0,2048,0
394,1,0,0,0,0,2048,0
428,1,0,0,0,0,2048,0
618,1,0,0,0,0,2048,0
22,0,1,1,0,1,1024,1
53,0,1,1,0,1,1024,1
508,1,0,0,0,0,2048,0
394,1,0,0,0,0,2048,0
527,1,0,0,0,0,2048,0
174,1,0,0,0,0,2048,0
39,0,1,1,1,0,1024,1
31,0,1,1,1,1,2048,1
215,1,0,0,1,0,2048,0
80,0,0,0,1,0,1024,1
494,1,0,0,0,0,2048,0
67,0,1,1,1,1,2048,1
117,1,0,0,0,0,2048,0
355,1,0,0,0,0,2048,0
141,1,0,0,0,0,4096,0
600,1,0,0,0,0,2048,0
296,1,0,0,0,0,2048,0
35,1,0,1,0,1,1024,1
600,1,0,0,0,0,2048,0
642,1,0,0,0,0,2048,0
290,1,0,0,1,0,2048,0
700,1,0,0,0,0,2048,0
373,1,0,0,0,0,2048,0
446,1,0,0,0,0,2048,0
136,1,0,0,1,0,4096,0
226,1,0,0,0,0,4096,0
219,1,0,0,0,0,4096,0
4,0,0,0,1,0,1024,1
18,1,0,1,1,1,2048,1
453,1,0,0,0,0,2048,0
521,1,0,0,0,0,2048,0
158,1,0,0,0,0,2048,0
547,1,0,0,0,0,2048,0
629,0,0,0,0,0,2048,0
424,1,0,0,0,0,2048,0
615,1,0,0,0,0,4096,0
647,1,0,0,0,0,4096,0
105,1,0,0,0,0,4096,0
59,0,1,1,1,1,1024,1
45,0,1,1,1,1,1024,1
298,1,0,0,0,0,2048,0
247,1,0,0,0,0,2048,0
19,0,1,0,0,1,1024,1
14,1,1,0,1,0,2048,1
147,1,0,1,0,0,2048,0
394,1,0,0,0,0,2048,0
434,1,0,0,0,0,2048,0
103,1,0,0,0,0,4096,0
448,1,0,0,0,0,2048,0
466,1,0,0,0,0,2048,0
332,1,0,0,0,0,2048,0
234,0,0,0,0,0,2048,0
7,0,1,1,1,1,2048,1
483,0,0,0,0,0,2048,0
704,1,0,0,1,0,4096,0
447,1,0,0,1,0,4096,0
665,1,0,0,0,0,2048,0
52,0,0,1,1,0,2048,1
107,1,0,0,0,0,2048,0
650,1,0,0,0,0,2048,0
657,1,0,0,0,0,2048,0
436,1,0,0,1,0,4096,0
86,1,1,1,1,1,1024,1
244,1,0,0,0,0,2048,0
656,1,0,0,0,0,2048,0
576,1,0,0,0,0,2048,0
620,1,0,0,0,0,2048,0
50,0,0,0,0,1,1024,1
2,0,1,1,1,0,2048,1
448,1,0,0,0,0,2048,0
457,1,0,0,0,0,2048,0
31,1,0,0,1,0,1024,1
50,1,1,1,1,1,1024,1
296,1,0,0,0,0,4096,0
539,1,0,0,1,0,2048,0
572,1,0,0,0,0,4096,0
5,1,0,1,0,0,1024,1
659,1,0,0,0,0,2048,0
232,1,0,0,0,0,2048,0
64,1,1,1,1,1,2048,1
186,1,0,0,0,0,2048,0
136,1,0,0,0,0,2048,0
280,1,0,0,0,0,2048,0
229,1,0,0,0,0,2048,0
704,1,0,0,0,0,2048,0
320,1,0,0,0,0,4096,0
429,1,0,0,0,0,2048,0
580,1,0,0,0,0,2048,0
34,0,1,0,1,1,1024,1
56,0,0,0,1,1,2048,1
542,1,0,0,0,0,2048,0
405,1,0,0,0,0,2048,0
411,1,0,0,0,0,2048,0
176,1,0,0,0,0,2048,0
563,1,0,0,0,0,2048,0
371,1,0,0,0,0,2048,0
163,1,0,0,0,0,2048,0
542,1,0,0,0,0,2048,0
136,0,0,1,0,0,2048,0
677,1,0,0,0,0,2048,0
185,1,0,0,0,0,4096,0
120,1,0,0,0,0,2048,0
623,0,0,0,0,0,4096,0
58,0,0,1,1,1,1024,1
18,0,0,1,0,1,1024,1
324,1,0,0,0,0,2048,0
481,1,0,0,0,0,4096,0
443,1,0,0,0,0,2048,0
394,1,0,0,0,0,2048,0
688,1,0,0,0,0,2048,0
69,1,0,1,1,1,2048,1
654,1,0,0,0,0,2048,0
3,0,1,0,0,0,2048,1
678,1,0,0,0,0,2048,0
598,1,0,0,0,0,4096,0
484,1,0,0,0,0,4096,0
520,1,0,0,0,0,2048,0
651,1,0,0,0,0,4096,0
266,1,0,0,0,0,2048,0
495,1,0,0,0,0,2048,0
38,0,1,1,0,0,2048,1
534,1,0,0,0,0,4096,0
20,0,1,1,1,0,2048,1
88,1,1,1,1,1,1024,1
44,0,1,1,1,1,1024,1
509,1,0,0,0,0,2048,0
241,1,0,0,1,0,2048,0
68,0,1,1,0,0,1024,1
569,0,0,0,0,0,4096,0
532,1,0,0,0,0,2048,0
185,1,0,0,0,0,2048,0
441,1,0,0,0,0,2048,0
164,1,0,0,0,0,2048,0
683,1,0,0,0,0,2048,0
729,1,0,1,0,0,2048,0
88,0,0,1,1,1,2048,1
222,1,0,0,1,0,2048,0
33,0,1,1,1,0,1024,1
228,1,0,0,0,0,2048,0
82,0,1,1,0,1,2048,1
380,1,0,0,0,0,4096,0
71,1,1,0,1,1,1024,1
259,1,0,0,0,0,2048,0
19,1,1,1,1,0,1024,1
720,1,0,0,0,0,2048,0
79,0,1,0,1,0,2048,1
41,0,0,0,0,1,2048,1
426,1,0,0,0,0,2048,0
227,1,0,0,0,0,2048,0
52,0,0,1,1,0,2048,1
325,0,0,0,0,0,4096,0
4,0,0,1,1,1,1024,1
660,1,0,0,0,0,2048,0
205,1,0,0,0,0,2048,0
87,1,1,1,1,0,2048,1
220,1,0,0,0,0,2048,0
75,0,1,1,0,1,1024,1
490,1,0,0,1,0,4096,0
290,1,0,0,0,0,4096,0
381,1,0,0,0,0,2048,0
431,1,0,0,0,0,4096,0
699,0,0,1,0,0,2048,0
305,1,0,0,0,0,2048,0
725,1,0,0,0,0,4096,0
674,1,0,1,1,0,2048,0
44,0,0,0,0,1,2048,1
558,1,0,0,1,0,4096,0
507,1,0,0,0,0,2048,0
116,1,0,0,0,0,2048,0
544,1,0,0,0,0,4096,0
669,1,0,0,1,0,2048,0
103,1,0,0,0,0,2048,0
187,1,0,0,0,0,2048,0
368,0,0,0,0,0,2048,0
579,1,0,0,0,0,2048,0
30,0,0,1,1,0,1024,1
296,1,0,1,0,0,2048,0
322,1,0,0,0,0,2048,0
662,1,0,0,0,0,2048,0
686,1,0,0,0,0,2048,0
20,0,1,1,1,0,2048,1
339,1,0,1,0,0,2048,0
672,1,0,0,0,0,2048,0
686,1,0,0,0,0,4096,0
