query_name_length,query_type,response_code,subdomain_count,is_tunneling
73,A,NXDOMAIN,1,0
71,A,NOERROR,1,0
98,NS,NXDOMAIN,5,0
23,A,NOERROR,7,0
50,A,NOERROR,6,0
95,A,NOERROR,9,0
85,CNAME,NOERROR,8,0
43,A,NOERROR,5,0
41,AAAA,NOERROR,4,0
6,AAAA,NOERROR,5,0
44,A,NOERROR,4,0
83,A,NXDOMAIN,5,0
15,A,NOERROR,5,0
11,A,NOERROR,3,0
96,A,NOERROR,5,0
5,CNAME,NOERROR,4,0
78,CNAME,NOERROR,2,0
51,AAAA,NOERROR,4,0
5,A,NOERROR,7,0
27,A,NOERROR,9,0
56,TXT,NXDOMAIN,6,1
9,A,NOERROR,9,0
62,CNAME,NXDOMAIN,4,0
65,A,NOERROR,2,0
43,A,NXDOMAIN,9,0
91,MX,NXDOMAIN,2,0
34,A,NOERROR,4,0
91,A,NOERROR,6,0
49,A,NOERROR,1,0
10,MX,NOERROR,5,0
37,A,NOERROR,9,0
82,A,NOERROR,2,0
40,A,NOERROR,6,0
51,A,NOERROR,7,0
76,NS,NOERROR,0,0
66,TXT,NOERROR,7,1
51,MX,NOERROR,1,0
17,TXT,NOERROR,0,0
68,CNAME,NOERROR,7,0
30,A,NOERROR,9,0
53,AAAA,NOERROR,6,0
57,MX,NOERROR,8,0
7,A,NOERROR,9,0
20,A,NOERROR,7,0
60,MX,NXDOMAIN,8,1
55,A,NOERROR,2,0
23,TXT,NXDOMAIN,2,0
15,A,NOERROR,7,0
22,CNAME,NOERROR,7,0
26,A,NOERROR,7,0
40,MX,NOERROR,0,0
49,A,NOERROR,5,0
83,A,NXDOMAIN,9,1
97,A,NOERROR,7,0
63,AAAA,NOERROR,3,0
79,AAAA,NOERROR,1,0
66,MX,NOERROR,1,0
65,A,NOERROR,3,0
12,A,NOERROR,6,0
62,MX,NOERROR,2,0
68,AAAA,NOERROR,8,0
96,A,NOERROR,6,0
99,A,NOERROR,3,0
90,MX,NOERROR,5,0
20,A,NOERROR,7,0
63,TXT,NXDOMAIN,9,1
48,AAAA,NOERROR,9,0
6,A,NOERROR,6,0
22,NS,NOERROR,5,0
71,CNAME,NOERROR,0,0
98,A,NOERROR,9,0
17,AAAA,NXDOMAIN,9,0
57,MX,NOERROR,6,0
74,MX,NOERROR,3,0
80,A,NOERROR,4,0
67,A,NOERROR,2,0
83,A,NOERROR,1,0
52,A,NXDOMAIN,7,1
33,A,NOERROR,1,0
6,AAAA,NXDOMAIN,5,0
52,MX,NXDOMAIN,9,1
71,NS,NOERROR,0,0
39,A,NOERROR,2,0
58,A,NOERROR,4,0
39,A,NOERROR,7,0
53,MX,NOERROR,9,0
7,AAAA,NXDOMAIN,9,0
87,A,REFUSED,2,0
47,AAAA,NOERROR,8,0
24,A,NXDOMAIN,1,0
59,AAAA,NOERROR,4,0
55,A,NOERROR,5,0
46,AAAA,NOERROR,1,0
31,AAAA,NOERROR,6,0
79,A,NOERROR,8,0
63,AAAA,NOERROR,9,0
26,A,NOERROR,3,0
69,A,NOERROR,5,0
51,A,NXDOMAIN,1,0
24,AAAA,NOERROR,7,0
24,NS,NOERROR,7,0
94,A,NOERROR,4,0
53,A,NXDOMAIN,9,1
79,A,NOERROR,5,0
24,A,NOERROR,0,0
88,TXT,NXDOMAIN,6,1
84,TXT,NXDOMAIN,4,1
91,A,NXDOMAIN,2,0
55,A,NXDOMAIN,6,1
61,A,NXDOMAIN,3,0
57,NS,NXDOMAIN,9,1
98,A,NOERROR,1,0
54,A,NOERROR,3,0
54,A,NOERROR,3,0
19,A,SERVFAIL,8,0
44,A,NOERROR,6,0
15,A,NOERROR,7,0
64,MX,NOERROR,3,0
17,A,NOERROR,5,0
8,A,NOERROR,7,0
91,A,NXDOMAIN,4,0
68,A,NOERROR,7,0
48,A,NOERROR,0,0
69,A,NOERROR,8,0
59,A,NOERROR,8,0
26,AAAA,NOERROR,2,0
80,MX,NXDOMAIN,6,1
43,A,NOERROR,7,0
24,A,NOERROR,8,0
67,A,NOERROR,6,0
52,A,NOERROR,3,0
63,MX,NOERROR,0,0
10,A,NOERROR,9,0
18,AAAA,NOERROR,6,0
76,A,NOERROR,5,0
67,A,NOERROR,2,0
32,A,NOERROR,5,0
42,NS,NOERROR,8,0
10,A,NOERROR,2,0
63,A,NOERROR,4,0
66,NS,NOERROR,4,0
88,A,NOERROR,9,0
53,AAAA,NOERROR,5,0
40,A,NOERROR,0,0
28,A,NXDOMAIN,6,0
50,AAAA,NXDOMAIN,6,0
32,MX,NOERROR,1,0
86,A,NOERROR,1,0
97,AAAA,NOERROR,4,0
98,A,NOERROR,7,0
87,AAAA,NXDOMAIN,9,1
99,A,NOERROR,0,0
61,A,NXDOMAIN,0,0
48,A,NOERROR,8,0
36,A,NOERROR,8,0
61,A,NXDOMAIN,0,0
46,A,NOERROR,0,0
36,A,NXDOMAIN,7,0
27,CNAME,NOERROR,5,0
41,AAAA,NOERROR,7,0
53,A,NOERROR,0,0
25,NS,NOERROR,2,0
32,A,NOERROR,7,0
32,MX,NXDOMAIN,2,0
72,A,NXDOMAIN,3,0
62,A,NOERROR,0,0
64,NS,NOERROR,2,0
60,A,NOERROR,1,0
52,MX,NXDOMAIN,7,1
92,A,NXDOMAIN,8,1
20,AAAA,NOERROR,6,0
18,A,NXDOMAIN,2,0
28,A,NOERROR,9,0
24,MX,NOERROR,2,0
28,MX,NOERROR,0,0
19,A,NXDOMAIN,9,0
51,A,NXDOMAIN,3,0
16,CNAME,NOERROR,6,0
5,A,NOERROR,2,0
25,A,NXDOMAIN,5,0
89,AAAA,NOERROR,5,0
19,CNAME,NOERROR,8,0
25,A,NOERROR,5,0
51,A,NOERROR,4,0
96,TXT,NOERROR,2,1
44,A,NOERROR,0,0
76,MX,NXDOMAIN,4,0
57,A,NOERROR,5,0
97,A,NXDOMAIN,1,0
69,AAAA,NOERROR,6,0
94,MX,NOERROR,5,0
96,NS,NOERROR,9,0
89,A,NOERROR,3,0
93,AAAA,NOERROR,7,0
5,A,NOERROR,5,0
46,MX,NXDOMAIN,5,0
84,A,NXDOMAIN,0,0
94,A,NXDOMAIN,5,0
39,A,NOERROR,5,0
31,MX,NOERROR,7,0
39,A,NOERROR,9,0
53,A,NOERROR,4,0
94,A,NOERROR,1,0
22,A,NXDOMAIN,6,0
48,A,NOERROR,2,0
85,AAAA,NOERROR,2,0
36,CNAME,NOERROR,7,0
65,A,NXDOMAIN,1,0
69,A,NOERROR,5,0
62,A,NOERROR,3,0
44,A,NXDOMAIN,3,0
49,A,NOERROR,1,0
35,A,NOERROR,8,0
49,MX,NOERROR,2,0
61,A,NOERROR,5,0
22,A,NOERROR,6,0
64,A,NXDOMAIN,6,1
73,A,NXDOMAIN,3,0
97,CNAME,NOERROR,1,0
19,A,NOERROR,4,0
78,A,NOERROR,2,0
15,AAAA,NOERROR,3,0
85,AAAA,NOERROR,5,0
74,A,NOERROR,5,0
15,A,NOERROR,8,0
64,A,NOERROR,1,0
77,A,NOERROR,4,0
51,A,NXDOMAIN,8,1
32,A,NOERROR,8,0
78,TXT,NOERROR,9,1
98,A,NOERROR,2,0
52,A,NOERROR,4,0
25,CNAME,NOERROR,0,0
68,A,NOERROR,8,0
46,CNAME,NOERROR,0,0
22,TXT,NOERROR,5,0
61,MX,NOERROR,9,0
80,A,NOERROR,5,0
6,A,NOERROR,7,0
11,A,NOERROR,7,0
16,A,NOERROR,0,0
40,MX,NXDOMAIN,3,0
32,A,NOERROR,4,0
34,A,NOERROR,6,0
56,A,NOERROR,2,0
19,A,NOERROR,2,0
81,A,NXDOMAIN,6,1
33,A,NOERROR,3,0
6,A,NOERROR,4,0
58,A,NOERROR,6,0
38,A,NOERROR,3,0
26,A,NOERROR,8,0
23,AAAA,NXDOMAIN,8,0
24,AAAA,NXDOMAIN,1,0
9,A,NOERROR,4,0
26,AAAA,NOERROR,1,0
81,NS,NOERROR,6,0
72,NS,NOERROR,2,0
61,A,NOERROR,4,0
36,AAAA,NOERROR,1,0
70,A,NOERROR,6,0
35,AAAA,NXDOMAIN,6,0
89,MX,NOERROR,1,0
16,A,NXDOMAIN,0,0
51,A,NOERROR,1,0
28,A,NOERROR,7,0
54,AAAA,NXDOMAIN,2,0
31,A,NOERROR,1,0
64,A,NOERROR,8,0
14,AAAA,NOERROR,7,0
46,A,NOERROR,5,0
61,MX,NOERROR,8,0
84,A,NOERROR,1,0
16,A,NOERROR,8,0
14,A,NOERROR,3,0
43,AAAA,NOERROR,3,0
28,A,NOERROR,8,0
82,A,NXDOMAIN,4,0
32,A,NOERROR,4,0
14,A,NXDOMAIN,7,0
18,MX,NXDOMAIN,5,0
74,AAAA,NOERROR,3,0
60,MX,NOERROR,3,0
24,CNAME,NOERROR,4,0
72,A,NOERROR,6,0
99,A,NOERROR,0,0
91,A,NOERROR,0,0
45,A,NOERROR,4,0
31,A,NOERROR,0,0
35,A,NOERROR,5,0
66,A,NXDOMAIN,3,0
39,TXT,NOERROR,8,0
99,A,NOERROR,8,0
76,A,NOERROR,6,0
79,MX,SERVFAIL,5,0
94,A,NXDOMAIN,2,0
69,A,NOERROR,0,0
85,A,NXDOMAIN,7,1
33,AAAA,NOERROR,2,0
73,A,NOERROR,3,0
77,MX,NOERROR,2,0
95,AAAA,NOERROR,8,0
90,A,NOERROR,5,0
47,A,NOERROR,9,0
94,A,NOERROR,8,0
24,AAAA,NXDOMAIN,2,0
16,A,NOERROR,9,0
46,MX,NOERROR,2,0
68,A,NOERROR,0,0
46,A,SERVFAIL,7,0
63,A,NXDOMAIN,6,1
15,CNAME,REFUSED,9,0
16,A,NXDOMAIN,4,0
92,CNAME,SERVFAIL,5,0
58,A,NOERROR,0,0
11,A,NOERROR,5,0
91,MX,NOERROR,8,0
30,MX,NOERROR,0,0
40,A,NOERROR,0,0
71,A,NOERROR,7,0
93,A,NOERROR,4,0
68,A,NOERROR,6,0
93,CNAME,NOERROR,1,0
45,A,NOERROR,1,0
95,A,NOERROR,4,0
64,A,NOERROR,5,0
94,A,NOERROR,1,0
77,A,NOERROR,7,0
87,A,NOERROR,8,0
22,A,NXDOMAIN,2,0
51,TXT,NOERROR,4,1
21,A,NOERROR,6,0
8,A,NOERROR,1,0
16,MX,NOERROR,4,0
75,AAAA,NOERROR,9,0
91,A,NOERROR,7,0
28,A,NOERROR,4,0
34,AAAA,NOERROR,4,0
16,NS,NOERROR,8,0
25,A,NOERROR,4,0
19,AAAA,NOERROR,5,0
22,A,NXDOMAIN,5,0
41,CNAME,NXDOMAIN,9,0
15,MX,NOERROR,0,0
97,A,NOERROR,5,0
46,MX,NOERROR,6,0
20,TXT,NOERROR,2,0
53,A,NOERROR,4,0
91,MX,NOERROR,9,0
43,A,NOERROR,2,0
87,AAAA,NOERROR,2,0
10,A,NXDOMAIN,2,0
71,A,NXDOMAIN,3,0
51,A,NOERROR,7,0
91,A,REFUSED,8,0
64,A,NOERROR,6,0
19,MX,NXDOMAIN,5,0
28,A,NOERROR,9,0
84,MX,NOERROR,8,0
54,A,NOERROR,9,0
82,A,NOERROR,5,0
73,CNAME,NOERROR,1,0
63,A,NOERROR,2,0
60,A,NOERROR,7,0
88,A,NOERROR,8,0
71,NS,NOERROR,7,0
52,A,NOERROR,4,0
29,A,NOERROR,1,0
70,A,NOERROR,1,0
59,MX,REFUSED,4,0
30,TXT,NXDOMAIN,7,1
69,A,SERVFAIL,6,0
60,MX,NOERROR,6,0
96,A,NOERROR,2,0
32,MX,NXDOMAIN,0,0
41,AAAA,NOERROR,2,0
44,A,NOERROR,6,0
58,A,NOERROR,2,0
64,NS,NOERROR,6,0
90,TXT,NXDOMAIN,8,1
69,A,NOERROR,6,0
47,AAAA,NOERROR,1,0
91,A,NOERROR,6,0
27,A,NOERROR,7,0
51,A,NOERROR,1,0
52,A,NOERROR,8,0
61,MX,NOERROR,0,0
91,A,NXDOMAIN,0,0
32,A,NOERROR,1,0
45,A,NOERROR,5,0
10,A,NOERROR,7,0
7,A,NOERROR,7,0
23,AAAA,NOERROR,7,0
39,TXT,NOERROR,0,0
93,A,NOERROR,6,0
87,AAAA,NOERROR,8,0
5,A,NOERROR,7,0
59,A,NOERROR,5,0
25,A,NOERROR,6,0
35,A,NOERROR,3,0
22,A,NOERROR,8,0
99,A,NOERROR,8,0
13,A,NOERROR,2,0
56,AAAA,NOERROR,1,0
6,MX,NOERROR,9,0
65,A,NXDOMAIN,8,1
98,A,NOERROR,9,0
17,A,NOERROR,4,0
78,CNAME,NOERROR,6,0
6,AAAA,NXDOMAIN,6,0
44,MX,NOERROR,9,0
55,TXT,NOERROR,1,1
24,A,NOERROR,1,0
29,AAAA,NOERROR,9,0
74,A,NOERROR,5,0
88,AAAA,NOERROR,2,0
66,MX,NXDOMAIN,3,0
19,MX,NXDOMAIN,6,0
18,A,SERVFAIL,6,0
34,A,NOERROR,5,0
55,A,NOERROR,3,0
87,TXT,NOERROR,6,1
31,MX,NOERROR,5,0
28,A,NXDOMAIN,8,0
59,A,NOERROR,9,0
32,MX,NXDOMAIN,2,0
94,A,NOERROR,6,0
98,CNAME,NXDOMAIN,5,0
63,MX,REFUSED,7,0
60,AAAA,NOERROR,2,0
11,AAAA,NOERROR,5,0
75,A,NOERROR,9,0
37,A,NOERROR,8,0
63,AAAA,NOERROR,4,0
52,MX,NOERROR,2,0
18,AAAA,NOERROR,0,0
28,A,NOERROR,5,0
82,A,NOERROR,1,0
40,A,NOERROR,8,0
92,NS,NOERROR,3,0
17,NS,NOERROR,8,0
97,A,NOERROR,6,0
35,A,NOERROR,7,0
95,A,NOERROR,8,0
60,A,NOERROR,4,0
26,A,NXDOMAIN,9,0
47,A,NOERROR,1,0
8,A,NOERROR,5,0
85,NS,NOERROR,3,0
68,A,NOERROR,7,0
77,A,NOERROR,8,0
90,MX,NOERROR,6,0
33,A,NOERROR,1,0
75,CNAME,NOERROR,7,0
8,A,NOERROR,0,0
32,A,NOERROR,5,0
66,A,NOERROR,9,0
92,A,NOERROR,1,0
58,A,NOERROR,6,0
65,A,NXDOMAIN,6,1
58,A,NOERROR,9,0
72,NS,NOERROR,9,0
11,MX,NOERROR,0,0
72,NS,NXDOMAIN,4,0
94,A,NOERROR,9,0
55,A,NOERROR,3,0
92,A,REFUSED,5,0
28,A,NOERROR,5,0
67,A,NOERROR,5,0
79,CNAME,NOERROR,8,0
46,A,SERVFAIL,1,0
21,A,NOERROR,7,0
26,AAAA,NOERROR,8,0
48,A,NOERROR,0,0
56,TXT,NOERROR,0,1
55,A,NOERROR,5,0
44,A,NOERROR,3,0
78,A,NOERROR,6,0
11,A,NOERROR,1,0
50,NS,NOERROR,6,0
23,AAAA,NOERROR,0,0
16,MX,NOERROR,3,0
5,A,NOERROR,5,0
87,A,NOERROR,6,0
27,A,SERVFAIL,9,0
83,AAAA,NXDOMAIN,8,1
73,A,NOERROR,0,0
84,NS,NOERROR,9,0
39,AAAA,NOERROR,1,0
45,A,NOERROR,9,0
36,AAAA,NXDOMAIN,8,0
5,A,NOERROR,5,0
14,A,NOERROR,3,0
25,A,NOERROR,9,0
67,AAAA,NOERROR,7,0
84,AAAA,NOERROR,0,0
68,A,NXDOMAIN,1,0
40,A,NOERROR,8,0
91,A,NOERROR,9,0
79,A,NOERROR,4,0
42,A,NOERROR,7,0
21,A,NXDOMAIN,8,0
66,MX,NOERROR,0,0
54,NS,NOERROR,4,0
25,A,NOERROR,9,0
21,A,NOERROR,4,0
49,A,NOERROR,0,0
33,A,SERVFAIL,3,0
51,TXT,NOERROR,4,1
23,A,NOERROR,9,0
30,A,NOERROR,4,0
7,A,NXDOMAIN,0,0
37,A,NOERROR,2,0
53,MX,NOERROR,3,0
11,A,NOERROR,7,0
65,AAAA,NOERROR,8,0
14,A,NOERROR,7,0
33,A,NOERROR,3,0
84,AAAA,NOERROR,9,0
94,A,NOERROR,8,0
49,A,NOERROR,3,0
30,NS,NOERROR,0,0
16,NS,NOERROR,7,0
30,A,NOERROR,7,0
70,A,NOERROR,6,0
85,MX,NOERROR,3,0
24,AAAA,NOERROR,7,0
70,TXT,NOERROR,2,1
38,CNAME,NOERROR,3,0
26,A,NXDOMAIN,5,0
98,A,NOERROR,2,0
10,A,NXDOMAIN,4,0
52,A,NOERROR,2,0
73,AAAA,NOERROR,2,0
97,A,NOERROR,7,0
25,MX,NOERROR,9,0
92,AAAA,NOERROR,6,0
18,AAAA,NOERROR,6,0
38,A,NOERROR,0,0
71,A,NOERROR,6,0
8,A,NOERROR,4,0
90,TXT,NOERROR,2,1
6,A,NOERROR,5,0
12,A,NOERROR,8,0
16,A,NOERROR,4,0
14,MX,NOERROR,3,0
97,A,NOERROR,5,0
89,MX,NOERROR,6,0
24,CNAME,NOERROR,0,0
30,AAAA,NOERROR,5,0
48,TXT,NOERROR,5,0
21,AAAA,NOERROR,2,0
14,AAAA,NOERROR,5,0
89,A,NOERROR,0,0
63,MX,NOERROR,3,0
80,A,NOERROR,8,0
56,A,REFUSED,8,0
79,MX,NOERROR,7,0
91,A,NOERROR,7,0
37,MX,NOERROR,0,0
88,A,NOERROR,5,0
22,A,NOERROR,4,0
14,A,REFUSED,1,0
62,A,NOERROR,7,0
93,A,NOERROR,4,0
98,A,NOERROR,5,0
84,A,NXDOMAIN,4,0
12,A,NOERROR,9,0
34,A,NOERROR,2,0
94,A,NOERROR,1,0
79,AAAA,NOERROR,4,0
90,AAAA,NOERROR,6,0
30,TXT,NOERROR,6,0
44,AAAA,NXDOMAIN,4,0
17,AAAA,NXDOMAIN,8,0
57,A,NXDOMAIN,7,1
11,MX,NOERROR,3,0
89,A,NOERROR,9,0
65,A,NOERROR,0,0
95,MX,NOERROR,3,0
84,MX,NOERROR,9,0
96,A,NOERROR,3,0
58,AAAA,NOERROR,1,0
81,A,NOERROR,9,0
82,A,NOERROR,4,0
37,A,NOERROR,4,0
55,A,NOERROR,5,0
19,A,NOERROR,2,0
14,A,REFUSED,1,0
84,AAAA,SERVFAIL,1,0
40,AAAA,NOERROR,4,0
22,AAAA,NOERROR,8,0
82,A,NOERROR,1,0
83,A,NXDOMAIN,3,0
73,A,NOERROR,9,0
21,A,NOERROR,2,0
50,TXT,NOERROR,0,0
66,AAAA,NOERROR,0,0
63,A,NOERROR,1,0
53,AAAA,NOERROR,7,0
52,A,NOERROR,7,0
53,AAAA,NOERROR,3,0
84,A,NOERROR,3,0
71,AAAA,NOERROR,8,0
53,A,NOERROR,3,0
99,TXT,NOERROR,5,1
57,A,NXDOMAIN,4,0
25,A,NOERROR,2,0
34,AAAA,NOERROR,3,0
88,MX,NOERROR,6,0
48,A,NOERROR,1,0
73,A,NOERROR,8,0
81,A,NOERROR,9,0
95,NS,NOERROR,7,0
69,AAAA,NOERROR,4,0
34,A,NOERROR,4,0
62,A,NOERROR,7,0
42,A,NOERROR,1,0
37,A,NOERROR,0,0
40,A,NOERROR,5,0
61,TXT,NOERROR,4,1
96,CNAME,SERVFAIL,6,0
24,A,NXDOMAIN,4,0
25,A,NOERROR,2,0
69,A,NXDOMAIN,2,0
44,A,NOERROR,5,0
59,A,NOERROR,1,0
89,A,NOERROR,5,0
81,A,NOERROR,1,0
23,CNAME,NOERROR,9,0
46,CNAME,NOERROR,1,0
67,AAAA,NOERROR,4,0
43,TXT,SERVFAIL,6,0
85,TXT,NOERROR,3,1
29,TXT,NOERROR,7,0
33,A,NOERROR,4,0
22,A,NOERROR,1,0
21,TXT,NXDOMAIN,6,1
85,TXT,NOERROR,8,1
19,A,NOERROR,2,0
90,MX,NOERROR,3,0
69,A,NOERROR,9,0
51,A,NOERROR,6,0
90,A,SERVFAIL,1,0
43,TXT,NOERROR,7,0
58,CNAME,NOERROR,3,0
22,A,NOERROR,8,0
77,A,SERVFAIL,2,0
86,A,NOERROR,3,0
43,NS,NOERROR,1,0
82,AAAA,NOERROR,3,0
42,A,NXDOMAIN,8,0
5,AAAA,NOERROR,9,0
9,AAAA,NOERROR,6,0
22,MX,NOERROR,9,0
21,A,NOERROR,2,0
38,A,NOERROR,9,0
55,A,NXDOMAIN,5,0
54,A,NOERROR,2,0
90,AAAA,NOERROR,0,0
11,A,NXDOMAIN,9,0
92,A,NOERROR,4,0
78,A,NOERROR,4,0
28,TXT,NXDOMAIN,2,0
7,A,NOERROR,5,0
39,A,NOERROR,7,0
81,TXT,NXDOMAIN,5,1
21,A,NOERROR,0,0
6,A,NOERROR,3,0
96,AAAA,NOERROR,6,0
71,A,NOERROR,7,0
73,AAAA,REFUSED,8,0
61,AAAA,NOERROR,7,0
78,A,NOERROR,2,0
7,A,NOERROR,6,0
60,A,NOERROR,2,0
76,A,NOERROR,1,0
74,A,NOERROR,8,0
54,A,NOERROR,6,0
21,A,NOERROR,6,0
95,AAAA,NOERROR,5,0
88,A,NOERROR,7,0
41,MX,NOERROR,1,0
9,A,NOERROR,4,0
41,A,NOERROR,9,0
83,A,NOERROR,1,0
91,A,NOERROR,2,0
32,A,NOERROR,4,0
96,TXT,NXDOMAIN,7,1
65,A,NOERROR,9,0
11,A,NOERROR,5,0
73,CNAME,NOERROR,9,0
52,A,NOERROR,5,0
55,A,NOERROR,7,0
68,AAAA,NOERROR,5,0
62,A,NOERROR,6,0
99,A,NOERROR,3,0
79,AAAA,NXDOMAIN,2,0
39,AAAA,REFUSED,8,0
47,A,NOERROR,2,0
6,MX,NOERROR,9,0
73,TXT,NOERROR,5,1
65,CNAME,NOERROR,3,0
89,A,SERVFAIL,0,0
7,A,NOERROR,4,0
94,AAAA,NOERROR,7,0
9,A,NOERROR,0,0
20,A,NXDOMAIN,7,0
84,A,NOERROR,5,0
31,MX,NOERROR,5,0
50,CNAME,NOERROR,0,0
75,A,NOERROR,2,0
67,A,NOERROR,7,0
62,AAAA,NOERROR,8,0
19,AAAA,NOERROR,5,0
84,TXT,NOERROR,4,1
90,CNAME,NOERROR,5,0
32,A,NOERROR,4,0
77,A,REFUSED,9,0
33,AAAA,NOERROR,7,0
91,AAAA,NXDOMAIN,9,1
40,A,NOERROR,1,0
29,MX,NOERROR,6,0
78,A,NOERROR,2,0
10,A,NOERROR,1,0
62,AAAA,NXDOMAIN,5,0
41,A,SERVFAIL,3,0
69,A,NOERROR,4,0
98,A,NOERROR,6,0
79,A,NOERROR,9,0
81,A,NOERROR,2,0
28,A,NXDOMAIN,0,0
58,TXT,NOERROR,1,1
15,MX,NOERROR,3,0
47,CNAME,NOERROR,1,0
45,A,NOERROR,6,0
7,A,NXDOMAIN,0,0
52,AAAA,NXDOMAIN,6,1
36,NS,NOERROR,3,0
36,AAAA,NOERROR,7,0
39,A,NOERROR,8,0
59,A,NOERROR,0,0
73,A,NOERROR,3,0
57,A,NOERROR,3,0
57,A,NOERROR,1,0
26,A,NOERROR,6,0
51,A,NOERROR,4,0
21,TXT,NOERROR,8,0
99,NS,NOERROR,3,0
52,AAAA,SERVFAIL,2,0
62,AAAA,NOERROR,3,0
6,A,NOERROR,4,0
86,A,NOERROR,6,0
18,A,NOERROR,0,0
36,CNAME,NOERROR,9,0
13,AAAA,NOERROR,1,0
13,A,NOERROR,1,0
82,A,NOERROR,9,0
33,AAAA,NOERROR,1,0
61,A,NXDOMAIN,2,0
66,A,NOERROR,9,0
86,CNAME,NOERROR,8,0
61,A,NOERROR,0,0
96,A,NOERROR,1,0
9,A,SERVFAIL,8,0
36,AAAA,NOERROR,1,0
80,MX,NOERROR,8,0
30,A,NOERROR,3,0
29,AAAA,NXDOMAIN,2,0
59,A,NOERROR,5,0
45,AAAA,NOERROR,1,0
86,A,NOERROR,9,0
48,AAAA,REFUSED,8,0
38,AAAA,NOERROR,5,0
59,A,NOERROR,8,0
28,A,NOERROR,9,0
53,TXT,NOERROR,1,1
15,AAAA,NOERROR,4,0
56,A,NXDOMAIN,1,0
34,A,NOERROR,8,0
24,AAAA,NOERROR,7,0
87,A,NOERROR,9,0
31,A,NOERROR,9,0
33,A,NOERROR,2,0
87,A,REFUSED,6,0
30,A,NOERROR,9,0
96,A,NOERROR,4,0
26,AAAA,NOERROR,6,0
22,A,NOERROR,6,0
37,A,NOERROR,5,0
6,CNAME,NXDOMAIN,5,0
92,A,NOERROR,9,0
21,A,NOERROR,5,0
82,A,SERVFAIL,6,0
16,AAAA,NOERROR,6,0
52,A,NOERROR,4,0
14,MX,NOERROR,3,0
6,TXT,NXDOMAIN,9,1
38,A,NOERROR,9,0
63,AAAA,NOERROR,0,0
23,A,SERVFAIL,3,0
80,AAAA,NOERROR,3,0
73,NS,NOERROR,1,0
16,A,NOERROR,7,0
26,AAAA,NOERROR,2,0
19,A,NOERROR,9,0
53,NS,NOERROR,1,0
28,A,NOERROR,2,0
30,NS,NOERROR,8,0
52,A,NOERROR,9,0
22,A,NOERROR,8,0
69,A,NXDOMAIN,5,0
48,A,NXDOMAIN,7,0
7,MX,NOERROR,7,0
50,MX,NXDOMAIN,8,0
89,NS,NOERROR,0,0
70,A,NOERROR,4,0
96,A,NOERROR,8,0
6,AAAA,NOERROR,1,0
25,A,SERVFAIL,4,0
97,AAAA,NXDOMAIN,3,0
29,A,NOERROR,5,0
45,A,NOERROR,2,0
9,TXT,NOERROR,8,0
61,NS,NOERROR,4,0
26,A,NOERROR,5,0
7,AAAA,NXDOMAIN,4,0
92,AAAA,NXDOMAIN,7,1
54,AAAA,NXDOMAIN,3,0
80,A,NOERROR,8,0
50,CNAME,NOERROR,8,0
91,A,NOERROR,1,0
19,A,NOERROR,5,0
84,AAAA,NXDOMAIN,0,0
22,TXT,NOERROR,6,0
20,A,NOERROR,6,0
18,A,NOERROR,4,0
21,A,NOERROR,9,0
18,A,NOERROR,4,0
60,A,NOERROR,0,0
22,A,NXDOMAIN,5,0
21,CNAME,NXDOMAIN,7,0
38,A,NOERROR,9,0
92,CNAME,NOERROR,9,0
65,A,NOERROR,6,0
20,TXT,NOERROR,2,0
25,NS,NOERROR,0,0
36,A,NOERROR,3,0
29,A,NOERROR,5,0
7,A,NOERROR,6,0
5,CNAME,NXDOMAIN,9,0
18,AAAA,NOERROR,9,0
35,A,NXDOMAIN,9,0
21,A,NOERROR,9,0
28,CNAME,SERVFAIL,8,0
63,CNAME,NOERROR,1,0
41,AAAA,NOERROR,7,0
24,AAAA,NOERROR,4,0
96,A,REFUSED,0,0
98,A,NOERROR,4,0
41,MX,NOERROR,9,0
6,AAAA,NOERROR,5,0
54,A,NXDOMAIN,2,0
79,A,REFUSED,7,0
33,A,NOERROR,1,0
18,A,NOERROR,2,0
15,A,NOERROR,4,0
43,A,NOERROR,6,0
29,AAAA,NOERROR,2,0
52,MX,NOERROR,1,0
27,A,NOERROR,7,0
13,A,NOERROR,4,0
62,A,NOERROR,0,0
85,MX,NOERROR,5,0
82,A,NOERROR,1,0
6,AAAA,NOERROR,6,0
98,NS,NOERROR,0,0
36,MX,NOERROR,5,0
31,A,NOERROR,7,0
38,NS,NOERROR,5,0
28,A,NXDOMAIN,8,0
32,AAAA,NOERROR,4,0
38,A,NOERROR,3,0
97,CNAME,NOERROR,1,0
96,A,NOERROR,4,0
76,A,NXDOMAIN,0,0
53,A,NOERROR,9,0
61,MX,NOERROR,7,0
96,MX,NOERROR,4,0
8,A,NOERROR,8,0
11,A,NOERROR,9,0
24,A,NOERROR,7,0
71,A,NOERROR,6,0
38,A,NOERROR,2,0
86,A,NOERROR,8,0
82,A,NOERROR,6,0
83,A,NOERROR,3,0
23,AAAA,NOERROR,0,0
14,A,NOERROR,4,0
86,MX,NOERROR,5,0
10,A,NOERROR,1,0
77,AAAA,NOERROR,9,0
59,MX,NOERROR,0,0
10,A,NXDOMAIN,2,0
31,A,NOERROR,7,0
36,TXT,NOERROR,8,0
46,A,NOERROR,2,0
75,AAAA,REFUSED,1,0
29,A,NOERROR,7,0
