url_length,num_dots,has_ip,has_at_symbol,has_double_slash,prefix_suffix,subdomain_level,domain_age_days,has_https,abnormal_url,special_char_count,digits_ratio,shortening_service,is_malicious
56,2,1,0.0,0,0,0,2235,1,0,3,0.07898512166562392,0,0
26,3,0,0.0,0,0,0,765,1,0,1,0.04768586929250728,0,0
22,3,0,0.0,0,0,0,2384,0,0,4,0.00218824951739357,0,0
55,2,0,0.0,0,0,1,3206,1,0,0,0.03731912225557843,0,0
68,3,0,0.0,0,0,0,1626,1,0,2,0.06684736968351554,0,0
22,2,0,0.0,0,0,0,2737,1,0,1,0.057324013730439105,0,0
74,2,0,0.0,1,0,1,1879,1,0,0,0.06328362983682893,0,0
23,3,0,0.0,0,0,1,2919,1,0,3,0.023037696794168575,0,0
236,11,0,0.0,0,1,5,82,0,1,15,0.13135176661436831,1,1
21,2,0,0.0,0,0,1,868,1,0,2,0.06825413354579223,0,0
204,11,1,0.0,0,0,2,82,0,1,13,0.10218434760498725,0,1
56,1,0,0.0,0,0,0,1234,1,0,3,0.09509265591422977,0,0
50,3,0,0.0,0,0,0,2975,1,0,4,0.09584359986040969,0,0
72,3,0,0.0,0,0,1,239,1,0,0,0.024037783248992542,0,0
21,1,0,0.0,0,0,1,1089,1,0,4,0.06507602213326298,0,0
158,9,0,1.0,0,1,5,29,0,1,13,0.3527713741888393,0,1
102,4,1,1.0,1,0,3,0,0,0,5,0.1413336131399261,0,1
185,9,0,1.0,0,1,4,71,0,1,15,0.2938709230036358,0,1
41,1,0,0.0,0,0,0,267,0,1,4,0.00022163549895800607,0,0
29,3,0,0.0,0,0,1,2417,1,0,4,0.03516959653595849,0,0
252,9,1,0.0,0,1,5,16,0,1,18,0.2813261648832508,1,1
87,9,1,1.0,1,1,4,31,0,1,11,0.36494793957764404,0,1
165,8,1,1.0,0,1,3,72,0,1,10,0.2610220230394673,0,1
38,1,0,0.0,0,0,1,1682,1,0,0,0.028563815275961437,0,0
65,3,0,0.0,0,0,1,2298,1,0,3,0.054206458108802674,0,0
81,11,1,1.0,1,0,3,76,0,0,11,0.37218147860138184,1,1
77,3,0,0.0,1,0,0,3366,1,0,4,0.012624099947608491,0,0
257,8,1,0.0,1,1,3,84,0,0,11,0.1499052524118002,1,1
144,10,0,1.0,0,1,4,62,0,1,17,0.2405602092054848,0,1
65,2,0,0.0,0,0,0,644,0,0,3,0.07815986066411162,0,0
99,10,1,0.0,1,0,4,15,1,1,19,0.19890192401218887,1,1
259,8,0,0.0,1,0,4,1,1,1,6,0.3052341279316446,1,1
44,1,0,0.0,0,0,1,1107,1,0,0,0.026222073931497027,0,0
116,11,1,1.0,0,1,3,52,0,1,19,0.37735838902546837,0,1
36,2,0,0.0,0,0,1,307,1,0,0,0.09267484105664997,0,0
106,10,1,0.0,1,1,5,32,0,1,16,0.15743390152256176,0,1
64,3,0,0.0,0,0,1,414,1,0,0,0.04414809974375721,0,0
202,8,0,1.0,1,1,4,45,0,1,13,0.20136595261436868,1,1
57,1,0,0.0,0,0,0,2205,1,0,3,0.06302669243217934,0,0
58,1,0,0.0,0,0,1,578,1,0,3,0.04925465806465658,0,0
124,7,1,0.0,1,1,3,67,0,0,9,0.20945825682060373,0,1
51,1,0,0.0,0,0,1,2761,1,0,0,0.04502072396770628,0,0
51,3,1,0.0,0,0,0,2118,1,0,4,0.04591039850612292,0,0
225,5,1,1.0,1,0,4,21,0,0,12,0.374355464897306,0,1
199,8,0,0.0,0,0,5,72,0,1,9,0.11450732892288591,1,1
75,3,0,0.0,0,0,0,911,0,0,3,0.07517327495564978,0,0
25,3,0,0.0,0,0,0,2501,1,0,2,0.07614144403821992,0,0
44,1,0,0.0,0,0,1,3056,0,0,1,0.026769945304419097,0,0
22,3,0,0.0,0,0,1,2144,1,0,1,0.0026825485881994517,0,0
37,3,0,0.0,0,0,0,958,1,0,3,0.04782886215986268,0,0
69,3,0,0.0,0,0,1,2906,1,0,4,0.054750567189587485,0,0
236,8,1,0.0,0,1,2,55,0,0,5,0.3459800595391892,1,1
123,4,1,1.0,0,1,5,21,1,1,15,0.3706684357011317,0,1
186,5,1,1.0,1,1,4,2,1,0,16,0.19946945166312674,1,1
62,3,0,0.0,0,0,0,2065,1,0,0,0.05038296129666934,0,0
22,1,0,0.0,0,0,0,1807,0,0,2,0.09726099540033983,0,0
67,2,0,0.0,0,0,1,2842,1,0,4,0.07805045368963413,0,0
24,2,0,0.0,0,0,1,1426,1,0,0,0.07909646925944482,0,0
43,3,0,0.0,0,0,0,3282,1,0,2,0.09711224553214903,0,0
88,6,1,0.0,1,1,2,74,1,1,11,0.12133918155965193,1,1
53,1,0,0.0,0,0,1,3487,1,0,0,0.08989110702109913,0,0
66,3,0,0.0,0,0,0,3525,1,0,3,0.008359446815339334,0,0
67,1,0,0.0,0,0,0,402,1,0,3,0.03165176476895215,0,0
234,7,1,1.0,0,1,2,22,0,1,17,0.2597138111479151,1,1
67,1,0,0.0,0,0,0,3597,1,0,2,0.023256778574113124,0,0
43,2,0,0.0,0,0,1,2916,1,0,4,0.058389951126355345,0,0
55,3,0,0.0,0,0,1,1858,1,0,4,0.054570231684196085,0,0
145,4,1,0.0,1,1,2,76,1,0,15,0.19190207341554022,1,1
67,1,0,0.0,0,0,1,1466,1,0,1,0.011980006790349586,0,0
103,9,0,1.0,1,1,2,12,0,1,18,0.3876226895315773,1,1
123,11,0,0.0,1,0,2,23,0,1,11,0.1651803164330449,0,1
35,3,0,0.0,0,0,0,3591,1,0,0,0.0421210442778327,0,0
55,3,0,0.0,1,0,0,2788,1,0,2,0.010465716270933257,0,0
139,11,1,0.0,1,1,4,74,0,1,10,0.3387339955415819,1,1
37,1,0,0.0,0,0,1,3007,1,0,4,0.09310469769232148,0,0
25,1,0,0.0,0,0,0,1724,1,0,1,0.005587783039846928,0,0
135,10,1,1.0,0,0,2,38,1,1,18,0.21593805577335418,0,1
237,5,0,1.0,0,0,3,18,1,1,14,0.27176464192728655,0,1
101,5,0,0.0,1,0,4,78,0,1,11,0.18049896941698182,1,1
282,7,0,0.0,0,1,4,5,1,1,9,0.2417827376831918,0,1
70,2,1,0.0,0,0,1,1197,1,0,1,0.0324020925939856,0,0
60,1,0,0.0,0,0,0,683,1,0,0,0.04292496996920445,0,0
92,8,1,0.0,1,0,3,58,0,1,18,0.39424692756365687,1,1
23,2,0,0.0,0,0,0,2870,1,0,3,0.018910589114415823,0,0
33,2,0,0.0,0,0,0,1448,1,0,4,0.032608959303956984,0,0
124,11,1,0.0,0,1,4,59,1,1,8,0.3903863438330075,0,1
44,3,0,0.0,0,0,0,1687,1,0,1,0.05439299898043494,0,0
58,3,0,0.0,0,0,0,2915,1,0,2,0.08463861004551677,0,0
27,1,0,0.0,0,0,0,202,1,0,3,0.014710987972474566,0,0
34,2,1,0.0,1,0,1,3184,1,0,4,0.049410610150801254,0,0
78,1,0,0.0,1,0,1,2498,1,0,0,0.09819775526192144,1,0
38,3,0,0.0,0,0,0,993,1,1,0,0.046735910770533955,0,0
78,3,0,0.0,0,0,1,2989,0,1,4,0.02472015010315537,0,0
30,2,0,0.0,0,0,0,619,1,0,1,0.09389445057188484,0,0
297,5,1,1.0,1,0,3,89,0,1,16,0.3837035092918354,1,1
74,1,0,0.0,0,0,1,3232,0,0,3,0.083440610119763,0,0
269,10,0,0.0,1,0,4,33,1,1,17,0.3906621719653144,0,1
37,3,0,0.0,0,0,0,3217,1,0,3,0.012557050980595431,0,0
33,2,0,0.0,0,0,0,2275,1,1,0,0.011827257597247065,0,0
298,11,1,0.0,0,1,4,40,0,1,11,0.1563947579695775,0,1
57,3,0,0.0,0,0,1,2379,1,0,3,0.095081035234662,0,0
162,5,1,0.0,1,1,4,36,0,0,9,0.23774778774262323,0,1
35,1,0,0.0,0,0,0,1734,1,0,3,0.09722442384926909,0,0
265,7,1,1.0,1,1,5,19,0,1,19,0.36553288111552884,1,1
20,2,0,0.0,0,0,1,1952,1,0,3,0.019931947854441436,0,0
184,9,1,1.0,1,1,5,79,0,1,11,0.3049795535371128,1,1
20,3,0,0.0,0,0,1,819,1,0,1,0.06846143959262577,1,0
107,7,1,1.0,0,1,5,1,0,1,13,0.3659922294259874,1,1
70,1,0,0.0,0,0,1,2021,1,0,0,0.07815512720571344,0,0
40,3,0,0.0,0,0,0,1582,1,0,3,0.06489523903970262,0,0
195,9,1,0.0,1,1,4,39,0,1,8,0.11785897742141263,1,1
44,1,0,0.0,0,0,0,2149,1,0,3,0.07075987887736927,0,0
46,3,0,0.0,0,0,1,2686,1,0,3,0.05449854727894944,0,0
29,1,0,0.0,0,0,0,2636,1,0,4,0.013442839958446773,0,0
69,1,0,0.0,1,0,0,474,0,0,4,0.07233484169256654,0,0
31,1,0,0.0,0,0,0,191,0,0,0,0.002731657519536279,0,0
47,3,0,0.0,0,0,1,2979,1,0,2,0.04655075124064553,0,0
262,4,1,0.0,0,1,5,77,0,0,14,0.30712444528255356,1,1
51,3,0,0.0,0,0,0,2154,1,0,1,0.08434161011211544,0,0
52,1,0,0.0,0,0,0,2557,1,0,4,0.0504378562960546,0,0
291,6,1,1.0,0,1,2,62,0,1,5,0.13720206196988585,0,1
232,7,1,1.0,0,1,2,59,1,1,14,0.2807704662115988,0,1
45,3,0,0.0,0,0,0,3616,1,0,2,0.057808122656865704,0,0
61,3,0,0.0,0,0,1,1098,1,0,3,0.06727171701456014,0,0
69,2,0,0.0,0,0,0,1044,1,0,3,0.015100942746795354,0,0
60,1,0,0.0,0,0,1,2584,1,0,1,0.07934942388058366,0,0
76,2,0,0.0,0,0,0,1544,1,0,3,0.039711964953241655,0,0
21,1,0,0.0,0,0,1,2030,1,0,1,0.017945724307397406,0,0
54,1,0,0.0,0,0,1,393,1,0,1,0.0726681416273887,0,0
53,1,0,0.0,0,0,0,580,0,0,1,0.07317454864932453,0,0
285,4,1,0.0,0,1,3,15,0,0,17,0.35918282533022006,0,1
133,4,1,1.0,0,1,5,0,0,1,12,0.25299992681145433,0,1
42,2,0,0.0,0,0,0,3502,1,0,1,0.06417197042492633,0,0
31,3,0,0.0,0,0,0,2839,1,0,0,0.058994063245374664,0,0
73,2,0,0.0,0,0,1,2224,0,0,0,0.0639720955648491,0,0
213,9,1,1.0,1,1,5,82,1,1,14,0.3231895754894098,1,1
47,3,0,0.0,0,0,1,990,1,0,3,0.0603692712510393,0,0
34,3,0,0.0,0,0,1,1320,1,0,0,0.01860606423301028,0,0
91,10,0,0.0,0,1,5,19,0,1,7,0.15158561053733227,1,1
273,9,1,0.0,1,1,5,10,1,1,17,0.1914626912969234,1,1
132,10,1,1.0,1,0,2,31,0,1,10,0.21601526163704995,0,1
178,9,0,1.0,1,1,4,75,0,1,18,0.37902904011512306,1,1
21,1,0,0.0,0,0,0,705,1,0,2,0.0002818875810418398,0,0
30,1,0,0.0,0,0,1,3150,1,0,3,0.03816511005146154,0,0
107,9,0,0.0,1,0,2,51,1,1,12,0.2590590633011623,1,1
299,6,1,1.0,1,1,2,46,1,1,6,0.13129010758827286,1,1
78,1,0,0.0,0,0,1,1426,1,0,0,0.004783213518121044,0,0
78,2,0,0.0,0,0,0,3426,1,1,4,0.06551031534199032,0,0
75,1,0,0.0,0,0,1,3135,1,0,4,0.04424829037166803,0,0
94,9,0,1.0,1,1,2,35,0,1,14,0.3933639487056727,0,1
218,10,0,0.0,1,1,2,68,1,1,5,0.1286266025158318,0,1
62,1,0,0.0,0,0,0,3323,1,0,3,0.07082456347782486,0,0
40,1,0,0.0,0,0,1,195,0,0,2,0.015486959977055004,0,0
61,2,0,0.0,0,0,0,1963,0,0,3,0.07967588234865931,0,0
277,8,1,0.0,1,1,5,12,0,1,14,0.12864844938256798,0,1
145,4,1,0.0,1,1,4,66,0,1,7,0.2147064710571834,1,1
140,9,1,1.0,0,0,4,72,0,1,9,0.2828313766569256,0,1
29,2,1,0.0,0,0,0,1376,0,0,1,0.02001838946448993,0,0
78,1,0,0.0,0,0,0,869,1,1,4,0.03954926348960393,0,0
65,2,0,0.0,0,0,1,1414,0,0,3,0.006997950054028802,0,0
24,2,0,0.0,0,0,0,3600,0,0,3,0.08021180828259389,0,0
251,9,1,0.0,1,0,3,71,0,0,14,0.14578941825286362,1,1
174,8,0,0.0,0,1,2,73,0,1,19,0.22340217382446753,1,1
92,4,1,0.0,0,1,4,38,0,1,5,0.38296672966159406,1,1
169,6,1,1.0,0,1,3,73,0,1,14,0.2652264386163471,0,1
56,1,0,0.0,0,0,1,1235,1,0,3,0.06154788875697548,0,0
161,4,0,1.0,1,0,5,0,0,0,6,0.17237497265968588,1,1
88,8,0,0.0,0,1,3,87,0,1,13,0.1894617915206047,1,1
292,7,1,0.0,1,1,2,76,1,1,9,0.33855778643109846,0,1
25,3,0,0.0,0,0,1,3453,0,0,1,0.086955494387514,0,0
72,3,0,0.0,0,0,0,1087,1,0,1,0.0358318027743405,0,0
37,3,0,0.0,0,0,1,2710,1,0,3,0.05019999425696534,0,0
263,8,1,1.0,1,1,5,12,0,1,17,0.1461139675133863,1,1
79,2,0,0.0,0,0,0,636,1,0,3,0.040922868486964775,0,0
61,2,0,0.0,0,0,0,3326,1,0,1,0.08122984188603716,0,0
66,1,0,0.0,0,0,1,1086,1,0,4,0.05498528535155635,0,0
50,2,0,0.0,0,0,1,2649,1,0,2,0.03345478424993777,0,0
75,1,0,0.0,0,0,0,2606,1,0,3,0.0877649719675685,1,0
73,1,0,0.0,0,0,1,887,1,0,2,0.0702280973599393,0,0
30,2,0,0.0,1,0,0,2694,1,0,1,0.0905807276702591,0,0
45,1,0,0.0,0,0,1,185,1,0,2,0.07671653600305732,0,0
133,5,1,0.0,1,1,4,85,0,0,5,0.2100210848161762,1,1
46,2,0,0.0,0,0,1,3578,1,0,4,0.09653219666921625,0,0
128,6,0,0.0,1,1,5,0,0,0,7,0.1204831969733603,0,1
76,1,0,0.0,0,0,0,3482,1,0,0,0.024320322524025953,0,0
64,2,0,0.0,0,0,0,962,1,0,2,0.04038117842615999,0,0
159,8,0,0.0,0,0,4,37,1,1,9,0.21453934626870153,1,1
78,1,0,0.0,0,0,0,3337,1,0,0,0.006558680673696505,0,0
39,2,0,0.0,0,0,1,3646,1,0,2,0.04517126355365817,0,0
22,2,0,0.0,0,0,0,1220,1,0,4,0.06939188445888039,0,0
267,6,1,0.0,1,0,3,59,1,1,8,0.27121321051259667,0,1
58,1,0,0.0,0,0,1,2005,1,0,4,0.012034318172461856,0,0
169,7,0,0.0,1,0,2,66,0,0,8,0.32596853536172177,0,1
48,2,0,0.0,0,0,0,2566,0,0,1,0.062152357133001115,0,0
34,2,0,0.0,0,0,0,1947,1,0,2,0.07122534228841815,0,0
49,3,0,0.0,0,0,0,3601,1,0,3,0.06822739064020998,0,0
59,2,0,0.0,1,0,0,649,1,0,3,0.05593517969043771,0,0
74,1,0,0.0,0,0,0,1933,1,0,3,0.0038124484252801683,0,0
68,3,0,0.0,0,0,1,2001,1,0,1,0.04341188660100403,0,0
20,1,0,0.0,1,0,0,831,1,0,3,0.03318456071065982,0,0
139,11,0,0.0,1,1,5,60,1,1,8,0.12729049504638024,1,1
72,2,0,0.0,0,0,1,1466,1,0,3,0.04773336529313939,0,0
49,2,0,0.0,0,0,0,1065,1,0,2,0.07647625922596266,0,0
231,9,1,1.0,1,1,2,16,1,1,7,0.36896099351328526,0,1
65,2,0,0.0,0,0,1,1864,1,0,2,0.07332520715208782,0,0
51,1,0,0.0,0,0,0,2830,1,0,0,0.03028085906290582,0,0
162,7,0,0.0,1,0,5,7,1,1,6,0.1762782259524211,0,1
190,9,0,0.0,1,1,4,30,1,1,6,0.11416647759113958,0,1
70,1,0,0.0,0,0,1,769,1,0,1,0.059570949377674404,0,0
190,8,0,0.0,1,1,5,1,0,1,14,0.1337037210614377,1,1
70,1,0,0.0,0,0,1,3445,1,0,4,0.07251597341680482,0,0
55,1,0,0.0,0,0,0,2570,1,0,3,0.09563429254148793,0,0
61,2,0,0.0,0,0,0,845,1,0,4,0.08269374460780661,0,0
213,4,1,1.0,1,1,4,69,1,1,17,0.27548473794400863,0,1
54,1,0,0.0,0,0,1,898,1,0,0,0.05635440256662136,0,0
55,2,0,0.0,0,0,0,1104,1,0,2,0.0037471356185683536,0,0
67,3,0,0.0,0,0,0,1767,1,0,2,0.046519025843124506,0,0
75,2,0,0.0,0,0,0,1714,0,0,1,0.05079487357210133,0,0
55,3,0,0.0,0,0,1,684,1,0,1,0.016746689435621086,0,0
44,1,0,0.0,0,0,0,3187,1,0,2,0.0862076889061108,0,0
39,2,0,0.0,0,0,0,3151,1,0,4,0.03045300374614156,0,0
71,3,0,0.0,0,0,0,346,1,0,3,0.019944381508102252,0,0
64,3,0,0.0,0,0,1,1955,1,0,2,0.02239099158904939,0,0
72,2,0,0.0,1,0,1,3575,1,0,1,0.010697128068241591,0,0
36,2,0,0.0,0,0,1,1425,1,0,3,0.05948112191891806,0,0
42,2,0,0.0,0,0,1,1954,1,0,1,0.08300302832700097,0,0
143,5,1,1.0,0,1,5,1,1,1,17,0.10425883171420393,0,1
67,2,0,0.0,1,0,0,573,0,0,1,0.030072331226470975,0,0
79,1,0,0.0,0,0,0,2717,1,0,1,0.04361777556386995,0,0
76,1,0,0.0,0,0,0,2749,0,0,1,0.03364925448421987,0,0
68,2,0,0.0,0,0,0,3500,1,0,2,0.09073218019880441,0,0
50,2,0,0.0,0,0,1,3593,1,0,0,0.0348921583378586,0,0
25,1,0,0.0,0,0,0,643,1,0,0,0.03790783686449231,0,0
54,3,0,0.0,0,0,1,3482,1,0,1,0.016139038465247123,0,0
71,1,0,0.0,0,0,0,945,1,0,1,0.06447289110459259,0,0
75,2,0,0.0,0,0,0,430,1,0,0,0.045371624643228185,0,0
23,3,0,0.0,0,0,0,2651,1,0,2,0.06029946479116624,0,0
59,2,0,0.0,0,0,1,2022,1,1,2,0.07075165016398122,0,0
39,3,1,0.0,0,0,1,2398,1,0,3,0.09340535714049909,0,0
60,2,0,0.0,0,0,0,1809,1,0,4,0.06261340119478093,0,0
73,1,0,0.0,0,0,1,2240,1,0,2,0.03848008019393247,0,0
20,2,0,0.0,0,0,0,1966,1,0,3,0.09754483338453501,0,0
64,1,0,0.0,0,0,0,1757,1,0,0,0.07541373476733036,0,0
247,5,1,1.0,1,1,3,72,1,1,6,0.16849168785383037,1,1
53,1,0,0.0,0,0,0,2898,1,0,4,0.04709684455219433,0,0
74,3,0,0.0,1,0,0,3610,1,0,1,0.0027712801207184557,1,0
210,6,1,1.0,1,1,5,44,0,1,18,0.2721510628126651,0,1
148,10,1,0.0,0,1,5,68,0,0,8,0.20444399109886985,0,1
70,3,0,0.0,0,0,0,3052,1,0,2,0.039690575191660665,0,0
68,3,0,0.0,0,0,1,2615,1,0,0,0.013682881989500151,0,0
105,10,1,1.0,1,1,3,74,0,0,19,0.34761773370073057,1,1
119,6,0,1.0,0,0,5,57,1,1,17,0.3362585490716712,1,1
48,2,0,0.0,0,0,1,1046,0,0,2,0.0015712346978816627,0,0
77,2,0,0.0,0,0,0,2522,1,0,0,0.07777869431712497,0,0
65,2,0,0.0,0,0,1,2868,1,0,1,0.03439269870397398,0,0
46,3,0,0.0,0,0,0,1731,1,0,1,0.028841662468345453,0,0
50,2,0,0.0,0,0,1,3465,1,0,0,0.055333860330653295,0,0
62,3,0,0.0,1,0,1,1687,1,0,2,0.00983684216657378,0,0
29,3,0,0.0,0,0,0,201,1,0,3,0.08823824029130077,0,0
114,10,1,1.0,0,1,5,24,1,1,17,0.16267922286887215,0,1
58,1,0,0.0,0,0,0,2358,1,0,2,0.06159181966010879,0,0
29,2,0,0.0,0,0,0,2777,1,0,3,0.008521737074018876,0,0
157,8,1,1.0,1,1,2,87,0,1,16,0.2159506407508296,0,1
117,8,1,1.0,1,1,4,57,0,1,7,0.22911121792166264,0,1
33,1,0,0.0,0,0,0,2139,1,0,3,0.0047730850605539835,1,0
54,1,0,0.0,0,0,0,3068,1,0,4,0.09310415552188119,0,0
64,1,0,0.0,0,0,1,1501,1,0,2,0.05472041818246666,0,0
53,3,0,0.0,0,0,0,1901,1,0,1,0.019298666208875506,0,0
36,2,0,0.0,0,0,1,3414,1,0,2,0.043234388701781805,0,0
40,2,0,0.0,0,0,1,2416,1,0,0,0.059244965839611446,0,0
51,2,0,0.0,0,0,1,2781,1,0,2,0.005645786967437128,0,0
22,3,0,0.0,0,0,1,1870,1,0,1,0.07148812042963158,0,0
77,2,1,0.0,0,0,0,1223,1,0,4,0.023721083009089962,0,0
34,1,0,0.0,0,0,1,3528,1,0,4,0.0666974392306281,0,0
27,2,0,0.0,0,0,1,3641,1,0,1,0.019478880842688964,0,0
51,2,0,0.0,0,0,1,1808,1,0,0,0.06008040061385193,0,0
57,3,0,0.0,0,0,1,2249,1,0,0,0.0473898191504079,0,0
206,9,1,1.0,0,0,5,56,1,0,6,0.1017401694412701,1,1
49,1,0,0.0,0,0,1,1034,1,0,3,0.06900184449410234,0,0
28,1,0,0.0,0,0,0,1755,1,0,4,0.08563279026510878,0,0
210,6,1,1.0,1,1,2,1,1,1,17,0.20696002084637266,0,1
51,1,0,0.0,0,0,0,1230,1,0,3,0.012623252364675453,0,0
30,1,0,0.0,0,0,1,2114,1,0,0,0.009765614463961559,0,0
41,2,0,0.0,0,0,1,2838,1,0,0,0.09641197193346596,0,0
53,3,0,0.0,0,0,1,3173,1,0,1,0.09880321748683357,0,0
273,10,0,0.0,1,0,5,24,1,1,12,0.33600225099014597,0,1
37,3,0,0.0,0,0,0,319,1,1,0,0.04883121665686516,0,0
38,3,0,0.0,0,0,0,289,1,0,4,0.021109241930358624,0,0
73,1,0,0.0,0,0,0,2483,1,0,0,0.06087036210097653,0,0
37,1,0,0.0,0,0,1,3548,1,0,1,0.016488861474727168,0,0
56,2,0,0.0,0,0,1,1787,1,0,3,0.02531670703712524,0,0
37,3,0,0.0,0,0,0,1382,1,0,0,0.056478045108042524,0,0
31,2,0,0.0,0,0,1,277,1,1,2,0.059054398679675685,0,0
114,6,0,1.0,1,1,2,26,0,1,17,0.38909820884349944,1,1
66,3,0,0.0,1,0,1,2583,1,0,2,0.023303179436076484,0,0
62,1,0,0.0,0,0,1,1318,1,0,4,0.08760624574221797,0,0
46,1,0,0.0,0,0,0,2469,1,0,3,0.031232166469391354,0,0
70,1,0,0.0,0,0,0,460,1,1,4,0.041388687986163956,0,0
24,3,0,0.0,0,0,0,1057,1,0,0,0.087330432653215,0,0
25,3,0,0.0,0,0,0,2701,1,0,2,0.059093179322418456,0,0
32,1,0,0.0,0,0,1,2372,1,0,4,0.00821779484600076,0,0
42,3,0,0.0,0,0,0,2649,1,0,2,0.09726844427158396,0,0
61,1,0,0.0,0,0,1,665,1,0,0,0.03604752196170272,1,0
164,9,0,1.0,1,1,2,73,0,1,10,0.12503500934136297,0,1
44,1,0,0.0,0,0,0,800,1,0,0,0.09041249717612494,0,0
65,3,0,0.0,0,0,0,2944,1,0,3,0.03472712140309941,0,0
23,2,0,0.0,0,1,0,2108,1,0,1,0.09069536554228545,0,0
251,5,1,0.0,1,1,4,10,0,1,14,0.22129010426218704,1,1
74,3,0,0.0,0,0,1,3050,1,0,3,0.0002922918842366618,0,0
51,3,0,0.0,0,0,1,2573,0,0,1,0.007496654555583005,0,0
196,11,0,0.0,1,0,2,8,0,1,18,0.3859977517915707,0,1
225,8,1,0.0,1,1,2,79,1,0,12,0.3046470024138355,1,1
228,6,1,1.0,1,1,3,48,0,1,14,0.24666365681829316,0,1
61,1,0,0.0,0,0,1,2541,1,0,2,0.05604869007149521,0,0
30,2,0,0.0,0,0,1,1047,1,0,1,0.039878571813223546,0,0
28,2,0,0.0,0,0,1,320,1,0,4,0.013692433160776464,0,0
248,5,1,1.0,0,0,5,1,0,1,7,0.18224123026019245,0,1
21,3,0,0.0,0,0,1,3544,1,1,3,0.06558049608996684,0,0
64,3,0,0.0,0,0,0,572,1,0,4,0.08959813104006717,0,0
46,2,0,0.0,0,0,0,315,1,0,2,0.06538953530911733,0,0
123,4,0,0.0,1,1,5,3,0,1,6,0.2690385277513453,0,1
77,2,0,0.0,0,0,0,3441,1,0,0,0.09122122678811795,0,0
45,3,0,0.0,0,0,1,2324,1,0,2,0.09302273774396261,0,0
27,2,0,0.0,0,0,0,2513,1,0,3,0.03547338399570232,0,0
40,1,0,0.0,0,0,0,772,0,0,1,0.008258205090441884,0,0
40,1,0,0.0,0,0,1,2863,0,1,3,0.09477308790433968,0,0
27,2,0,0.0,0,0,0,2454,1,0,2,0.05779552942533528,0,0
20,2,0,0.0,0,0,1,681,1,0,2,0.02034328965644218,0,0
57,1,0,0.0,0,0,1,1611,1,0,1,0.01891867802445285,0,0
77,2,0,0.0,0,0,0,800,1,0,2,0.05575585751505655,0,0
32,2,0,0.0,0,0,0,1225,1,0,0,0.08168528272467275,0,0
28,1,0,0.0,0,0,1,2551,1,0,4,0.014782730908266685,0,0
47,2,0,0.0,1,0,0,2406,1,0,0,0.007065344978273713,0,0
25,3,0,0.0,0,0,0,2985,1,0,1,0.06603551130483211,0,0
66,1,0,0.0,0,0,1,1404,1,0,3,0.05144248119476713,0,0
42,3,0,0.0,0,0,0,807,1,0,3,0.06848519562574562,0,0
67,2,0,0.0,0,0,1,2166,1,0,0,0.058107506215942045,0,0
284,7,1,0.0,1,1,2,71,1,1,9,0.3585866469250747,1,1
79,3,0,0.0,0,0,1,867,1,0,2,0.08445832112508331,0,0
272,4,1,1.0,0,1,5,38,0,1,10,0.2976590374861695,1,1
36,2,0,0.0,0,0,1,1978,1,0,2,0.06342217317857456,0,0
28,3,0,0.0,0,0,0,1671,1,0,4,0.06992703457987444,0,0
115,8,1,1.0,0,0,5,19,0,1,18,0.29650239310337567,1,1
41,1,0,0.0,0,0,1,2672,1,0,0,0.08529280085548593,0,0
70,3,0,0.0,0,0,0,2309,1,0,4,0.018476756159316578,0,0
71,3,0,0.0,0,0,0,3475,1,0,4,0.08012954005859453,0,0
77,3,0,0.0,0,0,1,3326,1,0,3,0.006108261539255921,0,0
102,9,1,0.0,1,1,4,81,1,1,18,0.13753272604689065,1,1
286,8,0,1.0,0,0,2,26,1,1,5,0.21032439368562858,1,1
243,11,1,1.0,1,1,2,48,0,1,13,0.14876784308822755,0,1
63,3,0,0.0,0,0,0,3282,1,1,0,0.005455621479091522,0,0
213,5,1,1.0,1,1,5,44,1,0,5,0.11771694588837003,1,1
242,8,1,0.0,0,0,3,45,0,1,6,0.29564924286304317,1,1
56,2,0,0.0,0,0,0,2818,1,0,0,0.08071674950774815,0,0
72,3,0,0.0,0,0,0,748,1,0,4,0.05506145084245112,0,0
242,6,1,0.0,0,0,2,42,0,1,18,0.35644169357574984,0,1
53,1,0,0.0,0,0,1,2923,1,0,3,0.024092602162626844,0,0
173,9,1,0.0,1,0,2,63,1,1,13,0.2345069177776185,1,1
29,1,0,0.0,0,0,1,2906,1,0,4,0.011906454662083944,0,0
117,5,1,0.0,1,1,2,2,1,1,6,0.2196277600813397,0,1
60,3,0,0.0,0,0,0,3558,1,0,2,0.047126849811981036,0,0
61,1,0,0.0,0,0,1,2097,1,0,2,0.009545269979486772,0,0
62,2,0,0.0,0,0,1,3079,1,0,3,0.0018538097882433659,0,0
193,5,0,0.0,0,1,3,48,0,1,6,0.11358425858641502,1,1
33,1,0,0.0,0,0,0,2594,1,0,1,0.016062661520999378,0,0
56,2,0,0.0,0,0,0,3251,1,0,2,0.07968408243263904,0,0
46,3,1,0.0,0,0,1,1285,1,0,2,0.07149022320904906,0,0
202,4,1,0.0,1,0,5,16,1,1,17,0.2641925265070708,1,1
51,3,0,0.0,0,0,1,1772,1,0,3,0.09076885709695785,1,0
159,11,0,1.0,1,1,5,82,0,1,17,0.1688444138967847,1,1
