url_length,num_dots,subdomain_level,https,shortening_service,suspicious_words,is_phishing
87,1,1,1,1,0,1
14,3,4,0,1,0,1
69,4,0,1,0,0,0
117,4,1,0,0,0,0
127,4,0,0,1,4,1
57,8,2,1,1,9,1
151,6,0,1,0,1,0
139,6,1,0,0,7,1
81,4,0,1,0,7,0
95,7,1,0,1,7,1
73,8,0,1,1,3,0
32,3,2,0,1,2,0
171,5,2,1,0,6,1
178,2,0,1,1,5,1
100,3,1,0,0,3,0
174,8,0,1,0,9,1
89,6,3,0,1,6,1
39,9,3,1,0,7,1
88,7,1,0,0,1,1
159,2,1,1,0,9,0
182,8,2,1,1,4,1
132,6,0,1,1,4,1
10,5,4,1,0,3,0
15,4,3,1,0,1,0
125,8,0,0,0,8,1
122,3,2,0,0,0,0
96,1,4,1,1,7,1
115,2,2,1,1,2,0
162,8,3,1,1,4,1
169,1,4,1,0,5,1
156,7,0,0,0,0,1
11,2,3,0,0,3,1
153,4,0,0,0,4,1
32,4,3,0,1,2,1
96,7,3,1,0,0,1
173,4,0,0,1,4,1
164,3,2,0,1,0,1
112,3,4,1,0,6,1
18,1,2,0,1,1,1
161,3,4,0,1,5,1
162,5,3,0,0,8,1
25,3,2,0,1,1,0
192,9,4,1,0,1,1
21,8,4,0,0,2,1
130,7,0,1,1,4,1
50,8,2,1,1,2,0
189,1,4,1,0,0,0
20,9,2,1,1,2,0
148,7,2,1,0,4,1
99,6,2,0,1,3,1
50,2,0,0,1,3,0
135,7,3,1,0,9,1
74,8,1,1,1,2,1
199,8,2,1,1,3,1
181,4,4,0,1,7,1
185,7,3,1,0,5,1
102,8,4,0,1,4,1
84,4,0,1,0,1,0
149,5,4,1,0,3,1
138,1,4,1,0,3,0
23,9,2,1,1,3,0
174,2,2,0,0,0,0
133,9,3,1,0,2,1
106,4,2,0,0,4,1
94,8,3,0,1,8,1
121,1,4,0,0,7,1
98,3,0,0,0,7,1
60,2,3,0,0,1,0
155,8,0,0,0,9,1
38,2,2,1,1,1,0
36,6,2,1,0,8,1
65,6,4,0,1,1,1
96,6,3,1,0,6,1
157,5,1,1,1,0,1
88,3,0,0,0,7,1
50,2,3,1,1,5,1
44,2,3,0,0,8,1
182,9,3,1,1,2,1
167,8,4,0,0,7,1
168,5,0,1,0,0,0
22,6,4,0,0,6,1
91,4,0,0,1,3,1
44,8,3,1,0,0,0
143,8,3,1,1,3,1
82,7,2,1,0,1,0
184,1,2,1,0,0,0
149,7,4,0,1,9,1
106,8,2,1,0,8,1
128,3,3,1,0,9,1
45,4,2,1,1,4,0
178,3,4,0,0,2,1
93,1,4,1,0,1,0
167,8,0,0,0,8,1
63,7,3,0,1,0,1
188,9,3,0,0,7,1
164,2,4,0,0,6,1
174,6,3,1,1,6,1
13,3,4,1,1,0,0
171,9,4,1,1,0,1
59,7,1,0,1,6,1
52,9,3,1,0,0,0
139,7,1,1,0,9,1
149,9,2,0,1,6,1
42,8,0,0,0,4,0
148,8,3,1,0,9,1
145,2,4,0,0,5,1
14,6,2,0,0,2,0
92,2,1,1,1,0,0
183,2,0,0,1,2,1
54,6,2,1,1,0,0
66,8,4,1,1,9,1
16,1,3,0,0,7,1
156,9,1,1,1,2,1
15,9,1,1,1,9,1
142,6,3,0,1,6,1
59,1,2,0,1,7,1
133,8,0,1,1,8,1
85,6,2,0,1,0,1
68,6,3,1,1,3,1
130,9,4,1,1,2,1
47,8,0,0,0,6,0
124,2,4,0,1,7,1
89,1,2,0,0,7,1
114,9,2,1,1,2,1
170,8,1,0,0,6,1
182,6,2,1,1,2,1
22,9,4,0,0,7,1
174,4,0,0,0,8,1
150,5,2,0,0,9,1
87,9,0,1,1,9,1
56,4,3,0,0,9,1
120,1,2,0,0,3,0
191,3,1,1,0,9,0
169,4,4,0,0,6,1
68,6,1,0,0,4,0
25,6,2,1,0,3,0
107,8,3,0,0,0,1
53,3,3,1,0,3,1
139,4,2,1,0,3,0
154,1,0,1,0,5,0
169,6,0,0,1,5,1
118,8,3,0,1,2,1
38,5,1,1,1,0,0
69,2,2,0,1,0,0
112,9,4,0,1,1,1
68,6,0,1,1,8,1
125,3,4,0,0,1,1
175,6,3,1,0,6,1
135,8,4,1,0,6,1
28,5,2,1,1,9,1
29,4,3,0,1,2,1
62,5,1,0,1,8,1
34,2,0,0,1,5,1
146,4,1,0,0,8,1
47,4,0,1,0,6,0
68,5,3,0,1,1,1
38,2,4,0,0,7,1
129,5,4,1,1,3,1
32,6,1,0,0,1,0
107,8,2,0,1,6,1
146,7,0,0,0,3,1
87,9,4,1,0,4,1
26,2,2,1,1,3,0
118,6,3,0,0,0,1
127,4,2,1,0,8,0
28,5,1,0,1,2,1
151,1,1,1,0,2,0
169,7,3,0,1,7,1
151,2,0,1,1,0,0
122,5,4,0,1,6,1
140,9,1,0,1,5,1
76,1,0,0,1,1,1
66,8,3,0,1,2,1
128,4,4,1,0,6,1
22,4,4,1,1,6,1
52,1,4,1,1,5,1
101,5,0,0,0,8,1
86,9,1,0,0,1,1
64,4,4,1,1,1,0
28,5,3,0,1,6,1
56,3,3,1,0,1,0
198,7,4,1,0,1,1
23,4,0,0,1,4,1
161,1,0,1,0,2,0
136,5,1,0,1,4,1
126,4,2,0,1,5,1
137,2,3,0,1,6,1
194,9,3,0,0,8,1
41,8,1,0,0,8,0
167,3,4,1,0,3,0
168,8,1,0,1,7,1
116,2,3,1,1,1,1
70,8,2,1,0,0,0
73,6,4,0,0,2,1
24,5,2,1,1,2,0
76,4,1,1,0,0,0
185,1,2,1,0,4,0
41,1,2,1,0,6,0
144,5,0,1,0,2,0
55,3,2,0,1,3,0
74,7,2,0,0,3,0
31,7,0,0,0,3,0
137,2,0,0,1,5,1
101,5,0,1,0,6,1
165,9,4,0,0,5,1
106,3,1,1,0,4,0
73,1,2,1,0,6,1
190,7,4,0,1,7,1
112,3,2,1,0,5,1
188,5,0,1,1,8,1
112,4,2,1,1,3,0
109,6,4,0,1,1,1
45,4,3,0,1,4,1
92,3,4,1,1,2,1
186,8,3,0,1,2,1
191,4,3,0,0,5,1
181,2,4,0,0,5,1
97,1,1,1,0,0,0
70,9,4,0,0,0,1
68,1,4,1,1,7,1
164,8,4,0,1,1,1
112,5,2,0,0,9,1
119,8,0,1,0,1,0
75,8,0,1,0,9,0
155,9,1,1,0,1,0
188,8,1,1,0,7,1
174,2,3,0,0,6,1
77,6,0,1,0,5,1
102,9,1,1,1,0,1
170,4,2,1,1,6,1
102,9,0,1,0,9,1
154,9,3,1,0,2,1
34,5,3,1,0,0,0
185,7,1,0,1,7,1
183,7,4,0,0,0,1
59,3,4,1,0,4,1
40,8,2,0,0,9,0
169,5,2,0,1,1,1
197,4,4,1,1,1,1
114,8,1,0,1,7,1
52,1,2,1,1,6,0
79,3,3,0,0,8,1
44,2,1,1,1,1,0
16,7,4,1,0,9,1
49,8,1,0,1,5,1
95,6,1,1,0,5,1
128,1,0,1,1,1,0
71,7,3,0,0,1,1
88,1,0,1,0,8,0
141,6,4,0,1,5,1
31,6,4,0,1,2,1
67,7,2,0,0,9,1
18,6,4,0,0,9,1
187,7,2,0,0,4,1
193,2,2,0,0,5,1
143,2,2,1,0,1,0
98,4,0,1,1,2,0
112,4,2,1,1,6,1
75,6,4,0,0,5,1
29,1,1,1,1,4,0
113,5,4,0,1,3,1
94,4,0,0,1,6,1
181,7,2,0,0,5,1
145,8,2,1,1,5,1
155,7,1,0,0,3,1
178,2,4,0,1,6,1
186,8,1,0,0,4,1
185,5,4,0,1,4,1
189,8,2,1,1,0,1
115,2,2,0,0,2,0
81,4,4,0,0,6,1
185,5,3,1,0,9,1
141,7,4,1,1,7,1
27,8,4,0,1,1,1
132,5,3,0,1,7,1
51,3,4,1,1,4,1
77,4,4,0,1,3,1
174,5,3,0,0,7,1
51,5,2,0,1,6,1
89,5,0,1,1,4,1
87,5,4,0,0,1,1
61,1,4,0,0,9,1
80,6,4,1,1,5,1
13,1,1,1,1,3,0
176,2,2,1,0,9,0
85,1,4,1,0,2,0
124,2,1,0,0,3,0
123,4,3,0,0,2,1
58,2,0,1,1,4,0
117,4,3,0,0,3,1
155,6,3,1,0,3,1
84,6,3,1,1,5,1
149,7,3,1,0,6,1
86,8,2,0,0,1,1
126,2,1,0,1,5,1
65,6,3,0,1,1,1
166,1,1,1,0,4,0
77,7,2,1,1,2,1
113,3,4,1,0,3,0
28,5,1,0,0,5,0
90,1,3,1,0,0,0
152,4,4,1,1,9,1
152,1,2,1,1,1,0
82,6,2,0,0,6,1
145,3,0,1,1,2,0
58,2,0,1,1,9,0
144,6,4,0,1,4,1
173,8,2,0,1,0,1
95,2,3,0,1,5,1
158,5,0,1,0,4,1
32,3,1,0,0,5,0
147,3,4,1,1,3,1
44,4,4,1,1,5,1
128,5,3,0,0,6,1
53,3,4,0,1,9,1
36,3,3,0,0,7,1
121,6,0,1,0,8,1
83,6,0,1,1,4,1
43,3,0,1,1,1,0
89,2,0,1,1,1,0
134,7,3,1,0,2,1
58,8,1,0,0,8,0
152,5,4,0,0,8,1
97,7,0,1,1,5,1
67,9,4,0,0,8,1
140,9,3,0,0,7,1
80,4,0,1,0,5,0
28,5,2,0,0,5,1
190,8,4,0,0,0,1
43,4,2,0,0,7,0
56,4,3,0,0,5,1
56,9,1,0,0,6,0
150,7,0,0,0,9,1
130,1,4,1,1,0,1
144,2,0,1,1,6,1
16,4,1,0,0,8,0
62,5,0,0,0,9,0
142,6,3,1,0,9,1
41,8,1,1,1,2,1
43,7,0,0,1,4,1
168,9,4,0,0,0,1
82,8,3,1,1,6,1
154,7,4,0,1,9,1
138,1,2,0,1,7,1
167,7,4,0,1,1,1
65,2,1,1,0,3,0
90,5,0,1,1,8,1
46,7,1,0,1,6,1
126,9,1,1,1,7,1
133,1,0,1,0,4,0
76,4,0,1,0,7,0
50,5,4,0,0,5,1
95,7,3,1,0,5,1
178,5,3,1,0,2,1
173,7,0,1,0,6,1
115,8,0,1,1,8,1
149,7,4,1,1,4,1
109,1,0,0,1,0,1
81,3,2,1,1,5,1
13,4,1,1,0,5,0
29,5,0,1,1,1,0
197,5,3,1,1,9,1
156,9,0,1,0,9,1
77,3,0,0,0,9,1
66,7,0,0,0,9,0
128,9,1,1,1,3,1
65,7,3,1,0,1,0
128,1,2,1,1,4,1
136,7,0,0,0,2,1
80,8,1,1,0,6,1
192,4,1,0,0,0,0
182,9,4,0,0,1,1
72,4,0,0,0,8,0
58,9,2,0,1,3,1
108,2,4,1,0,7,1
164,2,0,1,1,0,0
158,2,4,1,0,9,1
166,3,3,0,1,9,1
149,6,1,1,0,1,0
65,7,1,0,1,7,1
191,1,3,1,0,1,0
153,6,3,0,0,0,1
134,4,4,1,0,8,1
189,3,3,0,0,3,1
181,5,4,0,0,0,1
190,8,2,0,1,3,1
167,2,4,0,1,2,1
199,9,2,0,0,9,1
189,8,2,0,0,7,1
118,7,1,1,1,6,1
163,3,4,1,0,7,1
145,6,4,1,0,5,1
191,3,2,1,0,1,0
171,7,1,1,0,8,1
60,2,3,1,0,6,1
65,5,1,0,1,0,1
59,4,3,1,1,9,1
169,2,0,1,1,7,1
33,5,2,1,1,8,1
145,7,2,0,1,3,1
47,5,3,1,1,2,1
129,9,4,1,0,8,1
119,5,1,0,1,6,1
40,8,4,0,0,3,1
45,3,2,0,0,1,0
63,8,0,0,1,9,1
21,5,1,1,0,3,0
65,6,2,0,0,7,0
99,5,3,0,1,8,1
48,3,2,0,1,4,1
98,2,0,0,1,7,1
11,8,4,1,0,6,1
28,1,2,1,1,1,0
186,3,1,0,0,5,1
32,8,2,0,1,7,1
57,7,1,0,1,3,1
175,9,0,1,1,5,1
43,3,1,1,1,4,0
111,8,0,0,1,5,1
127,2,3,0,1,0,1
10,7,0,1,1,5,1
91,6,3,0,0,7,1
164,4,4,0,1,0,1
127,5,0,0,1,8,1
21,8,1,1,1,2,0
101,6,4,1,1,8,1
87,7,3,1,1,4,1
31,2,3,0,0,3,0
45,7,4,0,0,6,1
171,5,1,1,1,4,1
79,3,4,1,1,8,1
169,8,3,0,0,0,1
34,9,4,1,0,4,1
64,1,3,0,0,8,1
192,1,4,0,0,4,1
40,8,3,1,0,9,1
110,9,2,0,0,3,1
144,1,1,1,1,4,1
130,1,3,1,1,2,1
199,5,4,1,1,4,1
30,2,1,0,1,6,1
16,8,1,0,1,8,1
193,2,1,0,1,9,1
58,9,2,0,1,3,1
167,1,3,1,1,6,1
40,1,1,1,0,5,1
92,7,2,0,0,4,1
172,3,2,0,1,4,1
153,9,0,1,0,8,1
126,4,1,1,0,5,0
109,7,4,1,1,1,1
182,5,1,1,0,6,1
172,6,1,1,1,7,1
39,1,3,0,0,4,1
47,4,2,1,0,3,0
76,9,3,0,1,4,1
151,3,2,0,0,6,1
129,7,2,0,1,0,1
101,4,4,0,1,0,1
183,3,4,1,0,1,0
64,7,2,0,1,0,1
178,5,1,0,1,9,1
115,4,2,1,1,6,1
151,5,4,0,1,7,1
187,1,4,0,1,9,1
152,7,4,0,1,5,1
20,1,1,1,0,5,0
84,9,2,1,1,8,1
191,2,2,0,1,0,1
123,2,2,0,0,3,0
23,9,3,0,0,7,1
198,5,4,1,0,5,1
74,3,2,1,0,8,0
83,2,4,1,0,7,1
95,3,2,0,0,8,1
60,1,4,1,1,1,0
73,1,0,1,0,6,0
102,8,3,1,0,4,1
135,5,0,0,1,9,1
15,6,1,0,1,5,1
179,2,2,1,1,2,0
185,3,3,0,1,3,1
141,7,4,1,1,6,1
92,1,0,0,1,0,1
122,9,4,1,0,5,1
35,6,3,0,1,2,1
172,7,4,1,0,3,1
135,3,3,1,0,6,1
126,1,2,1,1,9,1
54,4,3,0,1,8,1
35,4,1,1,0,8,0
141,6,4,1,1,0,1
150,4,0,0,0,6,1
170,5,0,1,0,2,0
119,6,3,1,1,3,1
54,7,2,1,0,6,0
188,8,4,0,1,1,1
28,3,4,1,0,8,0
148,6,1,0,0,8,1
73,7,1,1,0,1,0
199,6,3,0,1,9,1
178,8,1,0,0,8,1
28,9,1,1,1,2,0
159,4,0,0,1,1,1
95,1,1,0,1,7,1
48,9,0,0,1,6,1
94,7,3,1,1,0,1
93,3,0,0,1,7,1
30,3,1,0,1,1,0
46,8,4,0,1,1,1
135,6,2,1,0,2,0
103,8,3,0,0,8,1
159,1,4,0,0,6,1
79,8,1,1,0,6,1
19,7,3,1,1,1,1
13,4,3,1,1,6,1
44,1,2,0,0,7,0
172,7,1,1,1,8,1
175,4,1,1,1,8,1
34,2,2,0,0,7,0
39,4,4,1,0,7,0
33,8,2,1,1,8,1
56,4,4,0,1,4,1
72,1,3,0,0,2,1
147,5,1,1,0,8,1
66,6,3,0,0,6,1
112,7,4,1,1,0,1
138,6,1,1,0,3,1
91,7,1,0,0,1,1
118,9,2,0,0,5,1
94,2,1,1,1,5,1
72,3,4,0,0,0,0
132,2,4,1,0,9,1
32,6,4,0,0,9,1
27,7,2,1,1,7,1
168,8,2,1,1,5,1
133,5,3,1,0,1,1
41,3,0,1,1,8,0
110,7,0,1,1,4,1
161,7,2,1,1,7,1
187,1,2,0,1,2,1
124,6,3,0,0,7,1
162,1,2,1,1,2,0
196,5,3,1,0,2,1
16,7,2,1,1,6,1
111,4,2,0,1,7,1
110,3,1,1,1,6,1
113,4,3,1,1,0,1
31,6,2,0,1,4,1
90,7,1,0,1,2,1
35,4,4,1,0,8,0
19,6,1,1,0,6,0
136,6,4,1,0,8,1
37,6,3,1,0,3,0
46,6,2,1,0,4,0
155,6,0,0,0,6,1
119,8,1,0,0,8,1
188,5,3,0,1,7,1
136,4,4,0,0,4,1
129,3,4,0,1,0,1
27,3,0,0,0,8,0
23,4,4,1,1,4,1
96,8,1,1,1,6,1
98,5,2,1,0,4,1
103,9,3,1,1,2,1
30,8,1,1,0,0,0
155,7,3,1,0,2,1
24,6,0,0,0,0,0
96,9,3,1,1,9,1
117,3,4,0,0,3,1
18,1,4,0,0,6,1
156,2,4,1,0,1,0
198,3,2,1,0,0,0
155,8,1,1,1,8,1
40,8,1,0,0,0,0
28,3,1,1,1,4,0
55,8,1,0,0,6,0
15,6,4,1,1,7,1
100,5,1,0,0,3,1
125,7,1,1,1,5,1
103,4,2,0,1,2,1
74,5,1,1,0,6,0
79,1,1,0,1,1,1
53,4,3,1,0,9,0
176,1,2,0,0,2,1
145,4,3,1,1,3,1
28,5,3,0,0,9,1
26,8,1,1,0,8,0
12,7,0,1,1,3,0
33,3,2,1,1,7,0
27,2,4,1,1,7,1
164,6,2,0,0,5,1
89,2,3,0,0,4,1
62,8,2,0,1,9,1
67,4,3,0,1,2,1
45,7,4,0,1,7,1
153,2,3,1,0,0,1
119,4,2,1,1,0,0
139,8,2,0,0,9,1
190,9,2,1,0,9,1
121,6,0,1,1,1,1
102,5,4,0,1,7,1
110,1,1,1,0,0,1
159,6,0,1,1,3,1
75,1,2,0,0,9,0
78,7,1,1,1,3,1
63,5,3,1,0,7,1
55,9,4,1,0,0,0
181,4,1,0,1,0,1
41,2,2,0,1,1,0
35,6,3,0,1,4,1
18,9,1,0,1,8,1
124,3,3,1,0,8,1
72,7,2,0,1,6,1
162,8,3,1,1,4,1
187,4,3,1,0,5,1
84,1,3,1,1,4,1
129,5,2,1,0,0,1
163,3,2,0,1,0,1
16,2,3,1,1,4,1
16,4,2,1,1,8,0
32,4,1,0,0,6,0
181,9,4,0,1,3,1
13,1,0,0,1,2,0
192,9,3,1,1,5,1
50,4,4,1,0,2,0
127,8,2,1,0,0,1
20,5,0,0,0,1,0
123,9,4,1,0,6,1
98,5,3,1,1,0,1
30,9,1,0,0,2,0
126,3,4,0,1,1,1
95,2,2,1,1,0,0
18,4,4,1,1,6,1
72,2,3,0,1,8,1
133,4,1,1,0,0,0
32,3,2,1,0,4,0
84,9,2,1,0,8,1
197,9,1,1,0,3,1
164,6,0,1,1,2,1
47,7,2,1,1,8,1
61,2,0,0,1,4,1
87,2,0,0,0,6,1
130,9,3,1,1,5,1
49,9,2,1,0,6,0
74,6,4,1,1,0,1
115,7,3,0,1,0,1
36,5,0,1,1,8,1
141,5,3,0,0,3,1
118,6,0,1,1,3,1
189,6,3,1,1,8,1
183,4,4,1,1,8,1
76,7,0,0,1,4,1
129,6,4,0,1,6,1
168,3,0,0,1,5,1
131,8,2,0,0,6,1
109,4,2,1,0,4,1
165,6,1,0,0,9,1
69,7,4,0,1,3,1
196,6,3,1,1,5,1
82,7,1,1,1,4,1
118,8,2,0,1,6,1
162,7,1,0,0,0,1
188,9,0,0,0,7,1
27,4,0,0,1,3,0
129,4,1,1,0,2,0
46,8,0,1,0,9,0
121,4,1,1,0,7,0
101,7,4,1,0,3,1
81,7,1,1,0,8,1
118,9,2,0,1,2,1
64,6,4,0,1,4,1
194,9,3,1,1,2,1
34,6,2,0,1,6,1
153,6,2,0,1,5,1
150,8,4,0,1,3,1
58,2,0,1,0,5,0
23,4,1,0,1,9,1
93,8,4,0,1,9,1
152,4,0,1,0,9,0
187,5,2,0,1,2,1
26,3,2,0,0,1,0
68,5,4,1,1,8,1
107,2,3,0,0,8,1
93,6,1,1,0,3,0
178,2,0,1,0,3,0
56,3,4,1,0,9,0
193,7,0,1,0,1,0
65,4,0,1,1,3,1
88,1,2,1,0,0,0
165,2,3,0,1,1,1
156,5,1,1,0,2,0
121,9,0,1,0,9,1
105,5,3,0,1,2,1
55,6,3,1,1,3,1
80,1,0,1,0,5,0
118,7,4,0,0,6,1
114,9,3,0,0,2,1
52,5,4,1,1,6,1
89,8,0,0,1,3,1
155,5,3,1,1,3,1
80,4,1,1,0,0,1
129,8,4,0,0,1,1
108,2,0,1,1,0,1
64,5,2,0,0,6,0
12,6,1,1,1,5,1
193,5,0,0,0,9,1
50,4,3,1,0,7,0
11,1,0,0,0,0,0
112,4,4,1,1,9,1
184,1,1,1,1,6,1
64,8,3,0,1,2,1
108,4,4,1,1,5,1
37,8,2,0,1,5,1
14,5,0,0,0,8,0
166,6,3,1,1,1,1
174,1,1,1,1,0,0
101,4,4,1,0,6,1
154,5,3,0,1,9,1
161,4,3,1,0,4,1
73,3,4,0,1,6,1
49,5,3,0,1,7,1
114,2,0,1,1,2,0
47,8,0,0,1,5,1
58,5,2,0,1,8,1
73,6,4,0,0,8,1
142,5,1,1,0,6,1
44,4,0,0,1,1,0
14,7,0,0,1,7,1
50,1,2,1,1,9,0
65,7,0,1,1,8,1
184,6,1,0,1,7,1
53,6,3,0,0,6,1
131,4,3,1,1,8,1
134,6,3,1,0,0,1
49,9,4,0,1,7,1
49,5,3,1,1,4,1
145,9,4,0,0,8,1
100,5,2,1,0,8,1
115,3,4,1,0,6,1
149,5,4,0,1,1,1
33,5,3,0,0,0,1
196,7,2,1,0,6,1
197,2,3,1,1,4,1
72,8,1,1,0,9,0
116,9,1,0,0,8,1
169,4,1,0,0,8,1
13,5,4,1,1,4,1
69,6,0,0,1,6,1
135,3,3,1,0,1,0
197,5,2,0,0,2,1
191,4,4,0,0,1,1
141,8,2,1,1,2,1
195,2,2,0,0,1,0
146,8,3,0,0,8,1
80,5,3,0,1,0,1
180,4,2,1,1,7,1
191,1,1,1,0,4,0
160,5,4,1,1,3,1
123,9,1,1,1,0,1
81,2,1,0,1,3,1
11,8,4,1,1,3,1
50,4,1,0,0,2,0
104,8,3,0,0,1,1
81,8,4,0,0,5,1
30,3,0,1,0,6,1
36,2,4,0,0,5,1
94,2,4,0,0,8,1
60,7,0,0,0,7,0
151,8,4,1,0,1,1
151,9,2,1,0,3,0
113,8,3,0,0,7,1
169,1,0,0,1,4,1
18,9,1,1,1,2,1
104,7,3,1,1,1,1
27,2,3,0,1,4,1
119,7,0,1,0,6,1
124,1,1,0,0,5,1
58,4,3,1,0,4,0
89,7,0,0,0,1,1
82,6,3,1,1,1,1
70,3,4,0,0,2,0
68,2,2,0,0,4,1
166,5,1,1,0,1,1
174,3,4,0,1,9,1
129,3,0,1,0,2,0
196,9,3,0,1,2,1
156,9,2,0,0,1,1
121,8,0,1,1,3,1
198,5,3,0,1,6,1
83,2,1,0,0,7,1
51,8,1,0,1,8,1
103,4,2,1,1,4,1
137,4,4,0,1,4,1
168,9,4,0,0,7,1
85,4,1,0,0,5,1
46,1,4,0,1,5,1
120,8,2,0,1,6,1
77,5,0,1,1,6,1
185,7,1,1,1,5,1
22,5,0,1,1,6,1
169,5,4,1,1,6,1
99,3,4,1,1,3,1
128,4,0,1,1,3,0
194,9,0,0,0,8,1
92,3,4,1,0,0,0
103,4,1,0,1,5,1
48,4,2,0,0,1,1
31,3,1,0,1,4,1
26,3,0,0,1,2,0
167,7,3,0,1,7,1
170,4,4,0,0,4,1
138,3,1,1,0,4,0
33,1,0,1,1,0,1
138,9,3,0,0,5,1
118,7,4,0,0,2,1
195,6,3,0,0,8,1
32,4,4,0,1,1,1
153,3,2,0,0,3,0
165,7,0,1,0,4,1
167,1,4,1,1,1,1
193,2,0,1,0,1,0
152,4,4,1,0,2,0
98,2,0,0,0,6,1
139,1,4,0,1,3,1
94,2,3,0,1,8,1
113,3,4,1,0,4,1
165,8,0,1,1,0,1
74,5,0,0,1,4,1
45,5,0,0,1,1,1
108,2,3,1,0,0,0
188,5,1,0,0,8,1
40,8,4,0,0,0,1
107,8,1,0,0,3,1
146,2,2,0,1,9,1
140,4,0,0,1,4,1
128,9,2,0,1,7,1
190,5,4,1,0,5,1
174,8,1,0,1,9,1
124,1,1,0,1,9,1
94,8,3,0,0,0,1
139,5,2,1,0,0,0
59,3,3,0,1,3,1
193,9,2,1,1,7,1
67,7,0,0,0,8,0
126,6,1,1,0,1,0
164,1,1,1,0,8,0
161,3,2,0,1,6,1
144,1,4,0,1,1,1
104,6,1,0,0,2,1
104,7,4,1,0,7,1
177,1,0,1,1,8,1
107,2,3,0,1,2,1
197,2,4,0,1,5,1
85,3,3,1,0,7,1
115,6,0,1,1,3,1
187,3,0,1,1,1,0
84,7,1,0,0,9,1
141,6,3,1,1,8,1
160,7,4,0,0,8,1
67,5,0,0,0,2,0
56,2,3,1,0,6,1
98,6,1,0,1,4,1
55,9,0,0,0,9,0
83,8,2,0,1,4,1
33,3,0,1,0,9,0
173,8,1,0,0,0,1
65,5,4,1,0,9,1
110,3,3,0,0,1,1
31,2,3,1,1,0,0
16,8,1,0,0,6,0
67,8,4,0,1,9,1
58,9,0,0,1,1,1
184,4,0,0,0,3,0
71,4,4,1,1,8,1
163,8,0,0,0,3,1
118,9,0,0,1,3,1
181,5,1,0,1,7,1
140,2,0,1,0,5,1
136,4,0,1,1,7,1
101,8,4,0,1,1,1
56,9,0,0,1,7,1
96,3,3,0,0,8,1
157,3,4,0,1,4,1
34,7,4,0,0,4,1
145,4,0,1,1,5,1
87,3,4,0,1,0,1
159,1,2,1,1,6,1
53,6,3,0,1,7,1
87,5,4,0,1,0,1
29,9,3,1,1,1,1
140,7,3,0,1,8,1
63,9,2,0,0,5,0
10,9,0,1,0,4,1
190,7,2,1,0,8,1
74,5,3,1,1,0,1
157,4,1,1,1,0,0
140,5,3,1,0,4,1
114,2,3,1,0,5,1
34,7,4,1,1,5,1
172,1,2,1,0,3,0
77,7,2,1,1,0,1
196,4,2,1,0,2,0
159,2,1,1,1,4,1
156,5,4,1,1,1,1
138,9,4,1,1,3,1
160,1,1,1,1,3,0
198,5,3,1,0,1,1
161,4,1,0,1,9,1
96,3,0,1,0,3,0
82,6,2,1,1,1,1
135,3,2,1,1,1,0
93,3,0,1,1,4,1
102,6,4,0,1,4,1
118,4,3,1,0,3,1
25,4,0,1,1,2,0
43,5,2,1,1,1,0
166,7,1,1,0,3,0
10,3,1,1,0,3,0
12,5,3,0,0,6,1
13,1,2,1,0,0,0
102,9,2,0,0,4,1
44,5,1,0,0,8,0
152,5,4,1,1,1,1
197,7,0,0,0,3,1
78,7,1,0,0,9,1
148,8,1,1,0,3,0
94,7,4,0,0,2,1
36,7,0,0,0,1,0
29,7,4,1,1,6,1
118,7,0,0,0,2,1
115,2,2,0,0,0,0
70,6,4,0,0,2,1
38,5,4,1,1,0,1
184,4,0,1,1,1,0
146,8,0,0,0,5,1
58,8,0,1,1,5,1
23,8,4,0,1,9,1
59,4,3,0,1,6,1
182,3,3,1,1,0,1
194,2,0,1,0,6,0
156,9,4,0,0,7,1
21,3,3,0,0,4,1
69,1,4,0,1,6,1
172,3,3,1,0,5,1
117,6,1,0,1,5,1
71,5,0,1,0,1,0
69,3,3,1,1,4,1
176,4,2,0,0,2,0
120,9,4,1,1,9,1
10,7,2,0,1,8,1
144,9,1,1,0,6,1
172,9,2,1,1,8,1
114,4,1,1,0,0,0
79,1,4,1,1,1,1
134,3,1,0,0,9,1
177,8,2,1,0,8,1
195,4,0,0,1,6,1
133,6,1,0,0,9,1
54,6,3,0,0,6,1
177,5,1,1,0,4,1
96,7,4,1,0,2,1
82,7,1,0,0,1,1
134,3,4,1,0,2,0
19,4,3,0,1,0,1
70,1,2,0,0,0,0
89,7,1,1,0,5,1
79,4,1,0,1,2,1
198,4,3,1,1,6,1
167,9,2,0,1,7,1
110,5,3,1,1,1,1
44,2,0,1,1,5,0
111,1,1,1,1,5,1
146,1,4,0,0,8,1
173,4,3,0,1,4,1
160,6,0,1,0,5,1
76,2,2,1,1,9,1
164,7,1,1,0,2,0
27,7,2,0,0,8,1
142,2,3,1,1,6,1
94,9,0,1,0,7,1
39,5,2,0,0,9,0
43,7,0,1,0,5,0
36,3,4,1,0,4,0
79,3,0,1,0,9,0
137,5,0,0,1,3,1
70,6,0,0,0,9,0
161,7,4,1,1,1,1
50,8,4,0,0,9,1
51,9,0,0,0,6,0
167,9,2,0,1,7,1
35,9,4,0,1,6,1
54,6,4,1,1,4,1
166,4,2,0,1,3,1
194,1,0,0,1,6,1
107,5,4,1,0,8,1
184,6,2,0,1,5,1
