ip_address,threat_type,threat_level,confidence,first_seen_days_ago,last_seen_days_ago,total_reports,is_active
188.81.1.129,spam,9,0.9673026940386267,36,14,3,1
47.196.147.11,bruteforce,3,0.8983002282491885,96,18,21,0
234.254.129.195,bruteforce,3,0.5278330730280996,48,17,32,1
215.118.139.20,phishing,1,0.999471480990259,9,14,2,1
5.36.165.222,phishing,2,0.8474633482200511,39,17,20,0
137.225.52.172,botnet,7,0.5801332995202935,152,2,75,1
99.243.249.86,botnet,3,0.6185838406492983,105,0,18,1
108.23.80.202,bruteforce,7,0.8462227406207734,40,0,54,1
158.119.58.238,bruteforce,5,0.8898805276395609,163,6,75,1
215.127.223.209,malware,8,0.6195179715749031,257,9,99,0
114.114.208.14,botnet,5,0.6284844269496355,210,11,36,0
9.39.193.237,spam,3,0.6535603474360304,201,26,76,1
25.102.200.246,bruteforce,9,0.7990091824183183,194,7,61,0
22.234.237.4,spam,7,0.5859080891506385,52,21,60,1
154.185.28.109,bruteforce,5,0.5521215994423887,146,22,95,0
98.214.36.75,spam,7,0.8394320445427568,281,16,36,1
70.145.127.85,scanner,9,0.889548969896585,309,13,94,1
42.99.40.166,spam,5,0.7504647022082527,242,16,44,1
34.16.164.153,botnet,7,0.6819163551341927,50,24,68,1
230.121.75.87,bruteforce,9,0.7160213567632382,113,20,66,1
117.105.85.213,botnet,1,0.6942039169359759,272,22,44,1
27.56.30.134,spam,4,0.9799924541188376,119,5,77,1
219.167.97.12,phishing,1,0.8840449526095702,188,19,90,1
237.248.52.199,phishing,8,0.6040436074250551,45,16,29,1
138.172.144.154,phishing,3,0.6920945760269901,242,19,48,1
213.219.189.122,bruteforce,2,0.7720061456815549,310,25,36,0
46.63.129.252,malware,4,0.8064929310318443,49,25,92,0
54.106.192.51,scanner,3,0.7340919480143835,330,7,8,0
181.35.114.26,spam,5,0.9050633175059796,10,12,5,1
29.148.10.40,malware,8,0.8838030097291159,47,15,96,1
11.163.112.187,phishing,8,0.7525789593140834,55,11,94,1
39.231.226.54,spam,7,0.9272146933908652,7,26,78,1
98.54.110.152,malware,8,0.875544765221193,13,28,47,0
246.149.68.56,botnet,5,0.8892909243603216,214,16,43,1
33.249.35.239,phishing,6,0.9782003897167083,244,17,10,1
148.210.226.244,malware,8,0.6332334706046013,53,7,10,1
235.80.189.251,bruteforce,1,0.6338240811834246,272,17,6,0
109.234.225.201,botnet,6,0.94447612784532,130,10,16,0
154.193.244.73,phishing,6,0.8861131866928398,8,12,60,0
201.39.16.129,scanner,5,0.9632727707178137,211,11,26,1
217.60.170.104,phishing,4,0.5315650801622265,121,14,21,1
42.24.38.35,bruteforce,1,0.8138785386307983,113,25,58,1
131.241.228.108,scanner,8,0.5723141690617237,19,24,41,1
172.178.221.102,scanner,6,0.7519485991462913,338,2,30,0
98.11.18.101,scanner,3,0.5778734659267222,20,2,5,1
44.186.250.49,spam,3,0.5640392544924396,207,5,10,1
189.16.73.57,spam,6,0.5060841726910166,32,2,95,1
55.240.46.12,scanner,7,0.8151194061914522,132,8,11,1
62.79.215.83,botnet,8,0.679511308345043,190,10,63,1
8.222.148.81,scanner,5,0.5525941424394858,25,7,7,0
215.228.117.208,malware,6,0.6614188888656549,363,3,59,1
198.199.24.210,scanner,1,0.5844720457257925,88,21,12,0
89.11.142.59,spam,6,0.9708474157508298,91,23,64,0
154.232.108.26,spam,9,0.6600024428806741,32,19,41,0
47.31.9.16,malware,4,0.6669767616446949,237,14,60,0
199.144.150.26,malware,1,0.9199290016997927,17,28,72,1
213.85.249.135,phishing,9,0.823877880643002,273,4,28,1
14.78.116.7,botnet,4,0.8550858037015007,288,6,80,1
137.114.175.72,botnet,2,0.8180009019944803,26,7,63,1
242.58.214.221,botnet,1,0.9730981419742827,304,6,3,1
82.222.221.116,bruteforce,3,0.6035004157790226,107,7,32,0
167.226.145.187,spam,7,0.9945196208778979,225,3,21,1
234.102.16.14,botnet,2,0.9154780887782565,323,0,55,1
159.151.226.108,phishing,9,0.7944862944381711,354,21,18,1
188.44.97.131,phishing,2,0.8311858121981245,18,4,53,1
37.170.167.218,botnet,5,0.824412938250307,222,10,75,1
183.214.107.39,malware,8,0.529198112029577,280,3,61,1
15.119.240.4,phishing,8,0.6090082492659693,103,1,50,1
93.213.152.141,malware,3,0.9807354422623746,331,16,8,1
210.160.15.237,spam,2,0.7671822144296896,331,24,12,1
170.107.125.194,bruteforce,9,0.6891768016309561,361,11,51,1
55.226.169.34,phishing,3,0.8810192316945376,288,1,66,1
158.250.246.13,malware,8,0.7622594713279047,36,8,41,0
141.17.159.96,botnet,2,0.5065813857159488,347,5,22,0
227.122.38.46,spam,3,0.8681187983575589,243,28,9,1
244.28.189.241,scanner,1,0.8661087800264307,42,5,78,0
221.61.244.236,scanner,6,0.5825743560549872,125,17,79,0
185.15.183.236,botnet,7,0.9783300442121067,8,21,11,1
239.120.9.158,spam,4,0.6119540657705571,13,2,13,0
153.254.102.84,spam,1,0.7288746836910996,130,14,56,1
133.64.221.177,spam,3,0.5573679806304573,324,6,28,1
3.172.141.120,spam,9,0.8016411597252942,183,12,89,0
158.241.67.146,scanner,5,0.6877255600286063,281,9,64,1
190.36.152.176,malware,6,0.6765867311048528,52,3,64,0
193.180.237.207,spam,4,0.9134884386104736,40,15,70,0
73.142.48.121,malware,1,0.5047808564252392,337,8,55,0
88.195.139.187,spam,5,0.8989733854462112,357,20,37,1
250.36.60.229,phishing,5,0.7857242828740394,20,27,33,1
171.123.197.39,bruteforce,5,0.9930492567400995,294,9,25,1
184.62.45.88,phishing,6,0.7947216103021245,207,18,23,1
11.61.76.226,bruteforce,2,0.527689567073979,150,16,60,0
153.198.51.4,phishing,1,0.5253226632218632,68,0,56,1
59.71.147.93,spam,2,0.941576493185916,330,12,63,1
63.53.116.243,malware,6,0.9206070727555266,317,3,8,0
237.109.73.107,bruteforce,5,0.6729450377910116,300,14,17,1
226.56.217.169,scanner,5,0.8090162420905687,26,25,95,1
241.249.2.120,botnet,6,0.7447956785278002,115,9,90,1
6.4.4.54,bruteforce,7,0.983582027568026,141,19,57,0
47.214.176.9,bruteforce,9,0.9749804504384458,40,8,75,1
99.19.121.241,scanner,7,0.9919195042703872,105,7,62,0
61.122.233.163,spam,2,0.9332243903171321,73,19,94,1
178.81.61.145,phishing,6,0.9547757953875506,59,5,11,0
216.2.159.227,phishing,9,0.6086393893835682,297,22,67,1
230.12.119.125,malware,7,0.9155033944948873,121,9,40,1
239.88.72.68,spam,2,0.8544285566021373,202,23,40,1
142.100.97.11,scanner,3,0.9813932544140351,10,19,56,0
105.183.66.123,spam,8,0.7856309142213097,146,16,53,1
220.28.136.195,spam,9,0.5425835833552781,215,4,85,1
153.225.75.170,phishing,4,0.7986994455935765,320,13,99,1
9.206.39.25,scanner,9,0.8432904640106439,302,16,28,0
5.138.186.226,botnet,2,0.6101605143562141,13,10,86,1
216.123.206.38,bruteforce,5,0.6970566917563642,66,26,42,0
72.250.132.176,phishing,2,0.79925170702584,179,3,46,1
90.145.197.37,scanner,1,0.6870528686582528,364,22,18,1
60.175.204.28,malware,5,0.687473858619332,241,22,23,1
197.204.80.114,bruteforce,2,0.5665433195863987,159,16,26,1
40.44.223.62,bruteforce,7,0.970373361538833,9,24,99,1
93.114.185.67,phishing,8,0.8752471922475482,123,1,29,1
56.39.97.40,malware,2,0.500621719433051,272,20,52,0
91.204.236.33,phishing,7,0.8828066420110826,240,21,75,0
6.215.146.80,spam,4,0.8698974963289294,142,0,46,0
168.91.96.59,scanner,1,0.5048654800777614,352,29,1,0
59.47.168.13,malware,3,0.6848021488068823,166,27,63,1
107.44.88.181,bruteforce,1,0.8033738451627653,56,17,16,1
170.99.190.155,phishing,5,0.726375325929018,137,6,25,0
166.187.6.133,bruteforce,8,0.8889930593602536,326,21,62,1
235.44.57.249,malware,1,0.712729166317217,352,5,82,1
243.30.22.170,bruteforce,9,0.5769314847269185,16,5,80,1
138.159.106.181,phishing,3,0.9882078121369142,331,13,83,0
158.38.158.82,phishing,5,0.6210199963880233,272,29,16,0
100.1.205.77,botnet,9,0.8588461552706661,333,22,69,0
221.11.38.194,bruteforce,5,0.571578155832036,2,25,91,1
224.12.45.155,botnet,9,0.6645063068919663,242,11,70,1
113.232.16.104,botnet,8,0.7210138042152119,107,13,34,1
223.97.187.192,bruteforce,7,0.5961160022635319,50,13,80,1
88.108.162.240,malware,1,0.7249797881843048,349,11,53,1
70.210.157.199,spam,4,0.5785814114958749,173,8,23,1
74.232.223.226,phishing,9,0.7795032694929451,115,8,43,0
63.155.59.79,scanner,8,0.831856626260097,182,1,44,1
222.36.220.22,botnet,4,0.5312171420140054,360,17,32,1
196.147.95.228,malware,1,0.935566060541084,354,4,23,1
242.67.218.192,bruteforce,4,0.5925704425210178,153,25,20,1
17.11.149.145,malware,3,0.612681212660162,246,22,19,1
138.117.192.22,malware,6,0.8306749200415315,75,11,93,1
218.119.250.210,bruteforce,5,0.734375530217207,243,13,72,1
50.13.191.175,scanner,5,0.7496977995855328,80,27,29,0
29.203.163.251,bruteforce,2,0.5640774922815663,228,12,18,1
227.179.124.204,scanner,3,0.9028679109382041,71,2,69,1
7.28.138.33,bruteforce,6,0.808527123052105,217,14,12,1
134.110.78.160,botnet,2,0.567691021654728,242,14,10,1
179.202.57.215,scanner,4,0.686999683512798,313,2,37,0
26.225.173.226,botnet,2,0.905204966367515,77,19,81,1
29.3.208.99,scanner,9,0.7841775229933103,157,18,96,1
141.232.38.15,scanner,3,0.5543243895664652,47,14,55,1
119.28.156.75,bruteforce,6,0.6863885228946434,311,18,4,0
116.31.129.175,scanner,1,0.6213471992278673,297,7,95,0
206.83.21.203,botnet,3,0.7587327768268632,23,22,63,1
27.194.80.126,bruteforce,8,0.9216805644359948,109,12,90,1
236.183.91.221,phishing,5,0.7181335674022099,51,22,12,0
21.46.207.101,botnet,8,0.7166710151841615,289,29,18,1
187.83.5.147,phishing,2,0.9526754511635185,258,9,8,0
185.196.130.251,malware,7,0.7880927062536363,323,1,32,1
1.57.123.166,bruteforce,9,0.7830955436987035,138,10,84,1
15.161.188.163,malware,7,0.6309549459376946,305,24,49,1
64.240.24.24,bruteforce,3,0.8038613739185632,337,28,63,1
12.17.14.236,bruteforce,7,0.7879552337086981,274,21,77,0
208.26.71.60,botnet,8,0.698425735170932,43,29,59,0
174.216.144.93,phishing,1,0.9953477829495903,258,18,87,0
53.7.78.27,bruteforce,3,0.9409454824740433,112,8,67,1
174.49.243.199,phishing,5,0.8747931450384078,226,8,99,0
131.92.191.172,bruteforce,6,0.7686727942065003,64,5,39,1
181.23.59.122,phishing,3,0.7310299009473151,162,28,50,1
131.147.45.15,malware,4,0.5924486976115997,163,9,85,1
153.221.205.199,botnet,5,0.6528687370073119,165,21,71,1
17.125.235.84,bruteforce,3,0.886980399911605,38,23,26,1
228.8.165.176,spam,4,0.7268744769687757,152,7,23,0
249.187.62.214,phishing,5,0.9411347582847507,319,14,96,0
246.244.116.130,phishing,2,0.5739555681727644,359,5,63,1
88.71.138.64,spam,9,0.7541735480068182,268,6,66,1
205.208.71.21,botnet,8,0.8234828420106544,323,19,39,0
18.221.63.82,phishing,6,0.758424228153963,325,16,66,1
110.238.94.166,botnet,3,0.9446134457924935,74,3,46,1
32.10.44.217,phishing,2,0.9947816409145699,256,7,15,1
33.251.101.169,scanner,7,0.5579173291706849,199,27,16,0
136.10.213.179,phishing,8,0.5649774520384605,97,12,90,1
88.40.144.76,scanner,1,0.5651620567800606,103,23,72,1
121.45.159.207,bruteforce,6,0.8405885480352637,163,13,16,0
80.53.85.92,botnet,7,0.686338047747919,112,17,85,1
148.160.201.168,phishing,9,0.866657330632953,102,22,39,1
160.241.251.97,malware,3,0.7027357364434894,36,28,11,0
2.224.32.233,malware,2,0.8138033606660318,105,16,88,1
205.157.160.77,spam,5,0.8849290028394468,186,17,36,1
116.153.149.103,malware,1,0.7741079553274604,363,13,18,1
194.165.102.90,scanner,6,0.769751795225003,20,23,23,1
174.121.241.143,malware,9,0.5441171626428172,147,10,77,1
226.105.118.172,malware,9,0.7053908714547175,128,9,49,1
49.103.202.61,malware,7,0.7728885766124688,186,12,42,1
195.122.133.9,phishing,7,0.730990412833205,283,28,44,1
6.72.102.223,spam,8,0.9503910000942127,198,19,1,1
160.40.113.204,botnet,2,0.9532653160597446,234,15,7,1
8.71.177.92,spam,6,0.9109586902943809,107,13,48,1
62.83.61.111,scanner,5,0.68764903768656,8,2,85,1
251.126.6.203,phishing,5,0.8586495758437671,225,29,16,0
84.207.131.134,bruteforce,3,0.697644230534805,208,17,48,1
58.21.153.127,phishing,3,0.6162967994878795,244,26,78,1
3.126.40.188,malware,6,0.6714513217754408,287,5,43,1
106.13.202.210,malware,7,0.5354823166427678,65,19,51,1
246.11.86.12,scanner,1,0.6658887545023235,355,2,66,1
141.24.44.243,bruteforce,3,0.7303711086305857,152,18,31,1
122.146.54.238,phishing,1,0.977740447390415,190,25,39,1
100.172.135.221,bruteforce,3,0.6567052931098125,217,2,9,1
119.52.182.32,botnet,5,0.9512267696027603,153,11,41,1
51.43.81.198,spam,9,0.6144291379117486,276,7,63,1
146.210.149.37,phishing,3,0.5954844488796247,81,24,14,1
96.55.104.59,bruteforce,9,0.7594977282160824,220,24,58,1
131.155.201.243,botnet,1,0.836255684648703,279,4,74,1
35.188.92.182,botnet,6,0.5221661254011407,110,16,88,1
191.206.96.135,spam,9,0.6105329325236084,91,9,97,1
76.48.93.213,botnet,5,0.7278418332506582,11,20,98,1
159.185.188.24,scanner,2,0.6655021679915907,138,16,84,1
148.36.3.220,botnet,5,0.8563105396741609,154,8,64,1
108.125.19.188,bruteforce,1,0.7555802980206584,22,12,28,1
152.49.176.179,scanner,9,0.5801795528019501,219,9,4,1
96.104.163.250,botnet,9,0.9472326896575453,347,28,34,0
117.97.227.66,malware,6,0.6464528377416798,236,7,4,1
79.161.163.6,botnet,9,0.8655655544822117,252,6,70,1
39.169.242.115,scanner,3,0.8899578895527049,182,1,58,1
186.245.124.12,botnet,4,0.9815788501280511,197,1,86,1
131.236.17.40,botnet,6,0.7492537332620507,169,29,4,1
21.142.224.99,botnet,4,0.8079177577322161,122,3,50,1
26.7.99.240,scanner,1,0.6674381467397669,33,8,5,0
222.86.41.172,botnet,7,0.8390896467060333,312,29,75,1
14.77.1.119,spam,5,0.7316917429331599,2,24,45,1
37.68.165.237,bruteforce,8,0.7188261823622111,5,13,35,0
41.61.245.60,spam,9,0.9277337645580528,303,23,83,1
125.110.13.248,scanner,5,0.5250844217493443,101,10,75,0
231.216.83.130,malware,8,0.9409812139159343,191,20,75,1
231.69.144.123,spam,1,0.9260349189142785,12,29,27,1
89.248.27.66,bruteforce,1,0.7531831267808946,35,6,2,1
163.228.4.193,phishing,7,0.7451014271028141,69,27,54,1
168.203.183.164,bruteforce,6,0.6809036840177451,288,24,72,1
45.150.46.31,spam,5,0.9970868958408672,104,18,98,0
139.9.194.118,phishing,5,0.5555846663769206,203,3,84,1
14.79.201.93,scanner,9,0.7951076178143035,312,1,87,1
10.75.93.105,bruteforce,1,0.8408407950562085,54,24,79,0
1.132.19.8,malware,8,0.9671650041084723,106,22,48,1
171.203.0.57,phishing,2,0.8901017484283807,140,21,77,1
64.117.211.28,phishing,7,0.8219236014057734,224,20,95,0
121.106.164.175,bruteforce,6,0.5584061584060613,306,27,49,0
229.203.164.49,spam,2,0.6868667584157337,347,22,78,1
241.119.43.56,phishing,3,0.5694208212739926,308,18,1,1
156.110.206.134,scanner,4,0.9406063662327568,35,20,91,0
108.250.188.148,bruteforce,7,0.8748105777818215,132,17,33,1
114.77.129.201,scanner,8,0.8787683933986146,24,20,35,1
37.19.25.29,bruteforce,2,0.826128258886772,336,6,54,1
1.118.34.198,scanner,8,0.7535217684683548,36,10,56,0
229.244.58.69,spam,9,0.5749855297317485,18,9,15,1
161.240.178.206,bruteforce,7,0.6648474433525259,34,10,69,0
12.233.19.181,malware,1,0.5684578962384452,362,22,4,1
242.215.250.43,spam,6,0.8624565714261716,309,8,84,1
126.225.216.50,scanner,8,0.5801143880110025,5,2,64,1
29.184.38.223,bruteforce,5,0.8510567750858428,198,23,22,1
184.238.170.178,spam,2,0.8461276947979524,33,4,24,1
151.171.37.84,scanner,5,0.7296522394956444,55,22,47,1
151.127.125.45,botnet,8,0.5676143270590261,255,0,75,1
52.79.177.234,botnet,2,0.6574004130670184,210,0,6,1
124.118.7.242,phishing,1,0.6600465545377757,96,19,27,1
85.128.246.8,malware,4,0.8501925665716468,281,4,10,0
157.95.101.5,botnet,4,0.5568715097068622,240,28,39,0
239.85.174.34,scanner,9,0.9145343231080454,169,25,74,1
193.54.118.218,spam,3,0.880503645092957,346,18,90,1
171.201.157.114,bruteforce,4,0.593153459087137,293,5,37,1
210.144.25.136,spam,3,0.8595821908894448,226,2,54,1
47.231.112.76,phishing,2,0.8342565907339109,314,20,97,1
219.71.88.46,spam,4,0.8740604000554631,126,26,51,1
196.32.0.147,botnet,8,0.5944642777243472,279,12,60,1
31.207.141.53,spam,1,0.5787951610782343,20,16,72,0
48.68.104.90,botnet,8,0.6182419929613772,315,2,51,1
190.219.193.242,botnet,8,0.6829358515744879,245,22,62,1
192.197.62.73,malware,3,0.8968324905179006,89,2,49,1
161.168.88.176,phishing,6,0.868961968739425,5,20,51,1
13.72.244.77,scanner,4,0.9627257961392666,265,22,28,1
159.232.202.68,botnet,1,0.5293147795493077,96,12,36,0
98.124.101.238,bruteforce,1,0.5057781405070928,149,1,25,0
132.101.18.198,phishing,5,0.8495694148503996,79,2,36,1
226.81.140.233,scanner,8,0.6396437478970829,16,19,77,1
23.82.108.75,bruteforce,1,0.6670394477669088,137,15,60,1
129.87.253.54,spam,2,0.7734010129572562,139,20,7,1
199.88.212.143,phishing,7,0.5512065615633992,338,11,65,0
65.75.249.199,bruteforce,8,0.8213472082740249,39,24,73,1
143.148.146.60,phishing,3,0.662573723115575,167,8,92,1
93.216.160.49,phishing,8,0.8163575621504958,73,15,36,1
224.240.34.172,spam,1,0.9170034565366929,73,3,94,1
102.217.10.99,spam,9,0.5855556666687148,49,29,73,1
200.109.205.74,phishing,2,0.9654365464572601,9,24,30,1
194.173.8.3,bruteforce,2,0.7653440705312219,102,19,99,1
85.25.71.48,malware,4,0.9614638825869841,349,17,47,0
194.197.155.117,botnet,3,0.603865041100889,298,25,91,0
221.153.152.12,spam,4,0.8022813323021187,338,0,29,0
133.225.47.37,malware,6,0.7019435586618024,103,6,5,0
207.43.227.15,spam,7,0.8871110955780066,289,19,65,1
43.175.86.70,phishing,5,0.8029544716066481,279,11,69,1
46.241.107.123,malware,2,0.7472577284791593,141,7,63,0
171.236.20.151,bruteforce,3,0.9564927032155044,296,7,93,0
107.246.79.47,bruteforce,3,0.6885585320858401,169,27,56,1
117.123.142.25,scanner,5,0.6099901024490908,12,23,17,0
36.202.50.15,botnet,5,0.8040505934260458,156,21,51,0
68.20.140.214,botnet,4,0.8120142185864069,173,8,37,1
19.33.77.125,spam,8,0.7195473107859377,161,13,88,0
196.239.116.52,botnet,6,0.7433050218446912,131,19,91,1
238.26.156.239,scanner,6,0.9797767071499499,27,4,9,0
156.34.135.144,bruteforce,1,0.8663428456984006,82,19,38,1
106.163.157.146,malware,6,0.5553008757412885,362,20,53,1
2.176.76.132,malware,3,0.6060650354353054,268,1,13,0
90.88.93.203,bruteforce,6,0.9877883172177795,250,20,90,1
7.94.107.74,phishing,6,0.8632327768967656,105,9,53,0
39.140.158.71,bruteforce,2,0.9575225630723265,260,23,75,1
191.55.240.170,malware,1,0.651930731994361,352,8,88,1
189.41.183.36,spam,3,0.8709334300432962,13,6,97,0
84.195.117.7,scanner,5,0.8570013542617557,79,22,49,1
54.128.171.120,bruteforce,4,0.6473449927196875,159,29,70,1
173.105.46.123,phishing,7,0.7754081627253526,177,21,35,1
141.118.149.118,spam,4,0.8137075556351476,154,17,16,1
21.213.219.137,bruteforce,8,0.7405659054137326,34,25,13,1
26.8.14.10,spam,7,0.9135893533290064,258,11,11,1
216.121.120.125,bruteforce,9,0.9164345208989948,259,10,87,1
170.71.151.208,spam,1,0.9253002741507783,134,9,2,1
49.153.90.37,botnet,5,0.9017117845490814,130,12,94,1
68.49.151.19,spam,4,0.7440417385985723,80,8,19,1
100.59.166.202,botnet,6,0.6907191490745036,58,15,45,1
89.145.146.164,malware,1,0.9156881418571853,73,29,46,1
202.224.182.242,botnet,6,0.7451007292781334,238,20,47,0
69.174.48.227,spam,1,0.6231856993139909,128,21,49,0
108.225.160.119,scanner,1,0.7536717661611081,314,16,79,1
149.208.149.176,scanner,8,0.5709249109596211,137,4,42,1
37.142.162.220,malware,2,0.8458147452993994,102,5,33,1
199.159.10.138,spam,6,0.6679606408119532,8,9,41,1
201.77.76.253,botnet,6,0.6303293992237271,231,10,69,1
185.253.152.2,scanner,6,0.9782543731173725,98,1,86,1
64.34.6.85,bruteforce,8,0.8884404978791538,217,6,91,0
146.66.41.118,phishing,4,0.8935347513619658,236,13,99,1
125.166.168.241,spam,3,0.8118609846395917,221,3,19,1
203.230.23.188,bruteforce,6,0.9195864052551486,167,4,39,1
46.18.67.218,bruteforce,4,0.8795812405816906,61,18,7,1
102.41.31.167,spam,2,0.7993868520668083,317,20,39,1
109.237.35.232,phishing,6,0.9805622009258587,9,27,98,1
229.96.163.131,scanner,5,0.5957974748422115,233,19,34,1
73.135.96.123,phishing,9,0.9716898594973755,86,27,91,0
70.168.230.196,malware,6,0.7007190809994325,266,29,44,0
13.48.59.130,botnet,3,0.7641994917007433,203,9,69,1
188.4.171.27,botnet,5,0.5613696597721545,317,5,68,1
160.148.7.230,bruteforce,8,0.7700537194608954,332,1,63,1
200.49.66.246,scanner,9,0.8056033759290967,359,2,71,0
44.124.57.3,phishing,8,0.998850770904262,240,27,48,1
86.69.129.215,bruteforce,3,0.9875962055357632,55,14,3,1
172.1.101.209,spam,9,0.9831986459371436,109,9,85,0
35.97.214.30,bruteforce,3,0.6741940300510287,48,16,34,1
116.7.149.44,spam,8,0.9956332493725217,242,6,9,1
186.35.196.77,spam,9,0.7277390757975555,15,24,61,1
221.30.46.249,malware,7,0.9259181293809502,72,1,20,0
55.207.105.190,malware,4,0.608159984509486,201,6,40,1
158.120.54.144,spam,9,0.7529165898283012,92,14,12,1
12.144.143.140,scanner,3,0.9830060480638028,136,2,28,1
136.211.2.144,malware,3,0.9735156984617137,32,4,48,1
30.236.22.92,malware,2,0.8418674389107134,87,21,97,1
115.103.117.5,botnet,3,0.8989071612765299,202,7,74,0
212.103.247.108,bruteforce,1,0.5882133483012006,38,3,75,0
65.120.29.149,botnet,4,0.8608292747420787,113,17,7,1
84.197.149.210,scanner,8,0.8090254041676861,332,18,82,1
200.230.31.161,malware,5,0.545775867875623,246,7,83,0
245.15.203.38,malware,2,0.5565795032948382,342,22,14,1
244.225.252.142,phishing,3,0.554221808875631,207,5,81,1
36.224.150.114,scanner,1,0.8621784674149178,311,4,87,1
237.65.104.85,bruteforce,2,0.5708576041237863,296,26,19,0
2.218.248.201,bruteforce,1,0.7338661355572352,359,4,54,1
193.74.66.180,bruteforce,2,0.6784909029388788,210,16,60,0
